統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,花蓮縣花蓮市,主義里,220,562,292,270,0,1,1,0,5,1,1,1,2,0,0,3,3,2,2,2,1,0,2,5,8,1,3,3,8,4,2,3,5,7,7,4,2,4,3,3,2,5,4,5,2,2,5,0,3,2,3,2,7,1,0,2,5,1,4,3,3,3,4,3,4,4,3,5,7,6,2,7,7,4,5,3,8,4,3,2,3,5,3,4,3,8,3,4,5,6,1,2,5,3,2,8,3,3,3,3,2,4,4,4,7,2,5,4,4,2,8,4,4,7,4,5,4,7,8,4,4,8,7,3,8,3,5,1,6,3,4,7,2,2,4,5,4,2,2,1,3,0,1,2,2,3,3,1,1,2,1,4,2,1,3,4,3,0,2,1,1,1,1,2,0,2,0,1,0,4,0,0,1,1,0,2,0,1,1,1,2,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,主計里,408,1036,500,536,1,1,4,1,4,2,2,2,2,0,0,0,2,3,3,7,6,8,3,3,3,6,8,10,8,11,11,8,10,5,14,10,5,5,11,9,8,8,7,10,8,10,7,11,2,5,8,8,10,8,8,11,7,7,7,8,6,7,8,3,13,7,7,6,7,4,4,3,2,7,6,5,3,12,6,6,9,11,7,8,9,7,5,12,6,10,9,5,7,9,15,8,7,12,8,11,13,4,10,8,3,5,11,10,9,4,9,11,10,12,10,10,7,15,5,8,9,10,10,7,8,6,4,7,9,5,9,4,0,1,4,5,1,6,1,6,2,4,4,2,4,2,3,3,2,7,2,3,3,8,2,2,3,3,0,3,4,7,2,3,1,1,3,2,0,2,1,2,0,2,2,0,1,2,0,1,2,2,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,主農里,1582,4560,2205,2355,21,21,22,19,24,24,27,19,25,22,25,26,33,23,34,31,36,29,29,31,38,35,29,20,43,33,32,31,42,31,34,28,30,25,35,31,31,32,29,25,36,30,36,33,40,33,28,28,25,35,34,32,28,24,26,19,28,25,31,27,34,39,45,37,31,54,35,54,39,39,27,39,42,37,42,37,41,45,38,53,23,44,32,45,26,31,32,46,35,33,30,26,30,43,28,44,31,38,37,41,26,30,26,25,24,46,23,29,21,27,28,32,25,34,25,40,23,26,27,34,33,31,28,27,17,21,27,45,14,25,20,22,19,18,21,20,13,14,8,9,10,11,14,6,14,12,17,8,14,9,6,17,9,13,7,14,9,11,9,8,5,6,7,3,3,1,1,6,4,8,4,5,0,5,2,3,3,4,2,0,1,0,2,2,1,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,國光里,607,1542,782,760,5,2,6,3,6,4,6,1,8,7,6,5,7,3,4,4,5,8,7,7,13,10,15,9,19,12,13,8,18,11,15,15,18,10,16,8,18,8,11,13,6,8,14,8,11,9,7,13,10,10,7,10,6,6,15,7,6,8,9,11,15,10,9,13,15,6,13,13,7,9,8,11,5,9,4,12,10,12,8,8,10,12,7,11,9,9,15,16,14,10,10,14,11,14,11,17,10,6,10,16,11,15,17,10,12,13,17,15,12,11,18,13,12,9,13,12,5,7,13,9,10,11,13,8,9,16,7,12,5,11,8,6,7,7,4,9,7,3,4,7,2,7,4,7,4,8,3,8,1,7,3,7,3,8,1,5,7,4,7,3,3,2,3,0,3,4,3,4,6,2,3,5,2,2,1,2,0,0,1,3,4,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,2,0,
10401,花蓮縣花蓮市,國威里,1197,2545,1295,1250,12,6,10,5,9,18,9,16,11,7,23,16,18,15,20,11,23,23,23,20,11,17,28,30,35,32,25,16,23,23,13,17,13,13,10,19,10,15,15,20,23,6,10,6,16,9,15,11,11,13,14,11,8,11,8,10,13,9,17,13,14,17,18,16,13,19,15,20,12,16,14,21,24,20,14,24,15,28,17,31,16,24,11,25,22,23,24,13,20,24,26,22,17,24,24,12,17,22,20,18,14,20,20,16,20,14,20,15,24,20,20,18,20,19,19,5,18,16,16,15,20,12,17,24,25,15,18,15,27,13,11,9,10,13,5,8,8,9,11,4,6,8,3,9,4,5,8,12,3,9,10,3,7,6,6,8,5,7,6,4,5,1,9,6,7,1,2,6,3,3,5,4,3,3,2,5,5,4,4,2,2,1,4,1,1,2,2,0,4,0,4,1,0,1,0,0,0,0,0,0,3,1,
10401,花蓮縣花蓮市,國安里,277,643,310,333,4,2,2,5,4,0,3,4,1,3,3,0,3,5,3,2,4,1,2,5,5,2,3,5,9,6,7,2,5,6,8,3,4,3,5,7,6,2,3,2,3,5,5,4,4,2,4,2,2,7,3,7,6,2,1,4,4,5,3,2,1,7,5,4,6,4,5,3,6,5,6,4,2,2,3,5,3,7,4,6,3,5,6,7,4,5,2,8,6,5,1,9,2,7,1,4,6,6,7,4,2,3,8,4,4,5,5,9,8,5,4,4,3,5,4,1,2,5,8,9,4,5,5,6,3,3,3,4,5,2,7,5,2,0,0,3,0,2,2,3,1,1,4,1,4,1,4,4,5,0,0,2,1,3,1,5,1,1,0,3,0,2,2,2,0,4,1,2,1,2,0,1,2,1,3,2,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,國富里,2348,6020,2926,3094,31,25,20,18,29,16,28,13,16,14,17,22,13,17,16,15,25,12,22,21,13,29,24,18,20,20,22,20,33,30,36,32,25,30,44,34,41,38,45,45,53,48,47,41,55,44,53,51,50,52,41,53,53,51,43,40,48,38,44,49,52,48,60,66,51,57,48,49,46,44,34,50,47,42,34,39,57,38,34,36,29,43,35,42,38,35,37,49,31,44,49,47,43,50,44,47,40,35,46,54,36,59,56,62,60,49,39,48,44,60,54,78,37,54,51,60,50,55,58,65,49,50,52,62,50,54,39,38,36,34,37,25,18,29,22,35,24,20,10,20,14,25,23,36,17,26,13,17,10,26,23,21,11,11,15,18,11,14,10,11,16,8,7,12,13,10,8,8,14,10,7,3,9,6,6,4,2,4,7,4,1,2,1,3,2,1,1,0,0,0,0,3,0,0,0,2,0,0,0,0,1,1,
10401,花蓮縣花蓮市,國強里,707,2086,1033,1053,12,11,11,7,13,9,8,7,6,4,12,5,6,10,7,9,7,10,13,7,14,10,12,10,17,16,12,20,14,16,16,15,16,15,16,20,11,18,13,17,16,21,15,25,16,13,17,11,20,15,12,9,12,12,14,15,18,11,16,11,20,16,15,9,16,21,12,13,16,18,20,11,24,21,19,21,20,22,21,14,17,18,17,21,14,17,18,23,18,24,18,15,16,17,14,24,17,17,26,7,12,20,15,15,16,20,13,19,14,16,20,16,9,17,11,15,13,13,11,12,16,10,17,9,8,14,10,8,7,15,7,9,9,10,3,5,7,6,4,9,8,6,4,6,3,7,8,2,4,5,5,3,4,2,4,4,0,5,5,5,2,4,2,3,3,1,2,3,1,2,2,1,1,2,2,3,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,國慶里,436,1193,608,585,7,3,2,5,9,4,10,7,4,5,6,5,4,6,4,3,5,2,1,8,5,3,6,10,2,6,9,4,8,8,6,8,5,4,6,6,10,7,10,9,10,3,11,12,9,5,7,8,14,7,9,9,11,7,5,4,9,11,6,4,7,8,8,7,7,12,10,12,15,10,5,13,13,13,9,6,11,10,7,12,8,10,14,9,8,10,12,9,9,8,14,11,11,10,8,9,11,5,7,12,14,8,6,11,9,11,9,10,8,6,9,12,13,9,3,7,10,5,3,9,11,2,10,9,6,7,6,5,8,5,3,9,3,7,3,7,5,3,4,5,5,8,10,5,2,2,1,0,6,4,2,6,3,4,5,4,3,3,3,2,3,2,2,2,1,4,3,0,2,0,2,2,2,4,2,0,0,3,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
10401,花蓮縣花蓮市,國治里,530,1367,634,733,5,2,4,6,7,5,9,5,6,3,10,12,10,5,6,14,13,15,17,12,17,17,14,21,17,22,20,15,19,12,18,9,14,6,13,12,10,11,9,13,13,12,7,2,4,5,8,5,12,4,4,8,8,6,3,6,4,3,4,5,11,8,6,4,5,11,0,11,9,9,5,7,7,16,4,15,6,18,6,14,4,17,6,13,10,12,10,20,11,11,10,23,13,14,8,9,13,8,7,11,5,14,11,3,6,13,7,4,6,7,6,10,6,14,12,3,9,10,7,8,6,9,8,9,3,8,5,8,2,7,7,5,7,3,3,6,7,4,1,3,2,2,6,2,2,4,5,5,2,5,1,6,2,4,5,4,3,5,3,2,1,4,4,2,2,1,2,2,2,2,4,2,0,1,2,1,2,1,1,0,1,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,
10401,花蓮縣花蓮市,國盛里,2046,4299,2080,2219,18,16,18,15,16,14,11,18,13,8,18,9,15,8,18,12,11,9,16,19,17,16,18,18,19,16,22,17,32,28,31,19,23,21,43,31,41,37,33,30,37,37,41,36,29,28,42,29,37,26,35,27,33,32,34,29,29,34,21,39,34,41,38,34,45,41,34,43,39,33,32,41,46,38,27,28,40,34,30,43,25,33,32,30,22,42,40,48,39,43,34,38,28,40,42,41,35,31,31,46,31,63,34,55,32,34,28,45,34,43,31,43,26,45,39,34,27,47,32,37,24,24,24,30,19,30,29,37,19,23,19,22,10,11,10,17,12,8,9,8,11,10,10,5,7,11,7,11,10,2,10,8,6,6,3,8,4,5,6,10,6,4,7,5,6,4,6,4,4,2,3,6,5,3,4,2,2,3,3,2,3,1,1,1,1,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,國福里,605,1679,878,801,3,6,10,7,9,11,3,4,7,2,1,4,3,5,1,8,4,6,10,1,6,7,9,6,6,8,5,9,12,7,8,11,13,7,15,10,11,13,13,15,13,11,10,6,24,9,10,7,20,12,7,10,11,9,12,18,10,8,13,12,13,12,17,12,13,10,22,11,21,12,18,11,12,11,19,21,16,14,19,13,12,10,15,11,17,13,10,12,16,10,14,11,16,18,15,20,7,12,12,14,17,22,22,13,9,11,15,10,19,13,12,11,12,19,13,14,17,13,12,15,11,16,10,7,7,15,14,9,9,10,7,9,6,6,5,6,10,3,6,5,4,4,4,8,4,8,4,4,4,4,2,2,1,2,5,1,3,7,1,4,2,2,3,1,2,2,4,3,6,0,2,1,2,3,3,4,1,1,1,2,1,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,
10401,花蓮縣花蓮市,國聯里,1373,3061,1480,1581,13,9,8,5,11,20,12,5,6,4,6,4,8,5,15,4,6,9,5,11,9,8,8,8,6,5,8,11,12,21,18,7,15,10,15,21,15,26,22,21,25,27,19,28,33,24,29,17,25,28,28,20,30,29,31,26,21,17,31,31,26,27,29,13,36,34,30,38,29,21,28,23,23,21,26,22,28,30,17,19,15,22,16,22,18,25,24,17,22,35,20,23,20,23,27,33,19,27,26,35,25,27,26,28,17,26,28,45,22,32,23,24,26,33,26,23,25,32,30,27,26,20,21,27,23,24,24,23,18,23,10,21,9,13,10,10,8,14,4,10,17,12,10,11,10,5,6,6,9,13,2,6,6,6,7,7,6,4,3,7,5,8,8,8,5,4,3,5,2,4,0,5,2,2,1,2,1,1,0,2,0,2,2,1,2,1,1,1,1,2,1,2,0,0,0,0,0,0,0,1,0,0,
10401,花蓮縣花蓮市,國興里,1817,4732,2340,2392,20,14,24,15,20,16,13,20,16,8,15,11,12,20,18,11,15,21,20,11,21,14,20,22,30,19,32,44,42,32,36,37,39,31,54,42,51,32,43,39,42,43,46,32,44,40,41,31,38,23,26,39,35,31,30,28,21,32,26,24,22,25,30,33,33,23,30,34,39,43,33,35,38,33,33,26,46,37,43,43,40,38,43,47,37,55,49,51,37,54,46,51,42,48,44,55,44,46,50,53,53,51,32,46,40,39,36,54,39,33,35,41,33,36,22,19,27,33,31,25,30,35,27,25,12,28,26,37,18,23,18,30,16,24,14,13,12,12,7,12,13,23,15,11,7,25,9,5,8,16,8,8,8,10,3,7,3,9,8,11,4,5,4,3,1,3,5,2,10,2,5,5,7,6,4,3,2,4,4,2,4,1,4,0,1,1,0,2,3,0,1,0,0,0,0,0,1,0,0,0,1,0,
10401,花蓮縣花蓮市,國華里,1100,3012,1452,1560,12,8,12,12,22,16,13,20,18,17,30,19,22,22,35,15,22,26,23,33,17,31,28,34,21,17,27,21,24,29,21,16,15,22,18,21,27,27,24,14,18,23,20,11,15,24,16,15,29,12,18,13,16,7,14,13,14,15,16,8,18,20,13,16,19,34,15,29,14,25,22,23,20,27,24,29,25,41,26,24,19,22,19,26,18,25,14,24,22,29,20,27,26,26,20,18,15,21,16,19,21,15,15,18,19,18,24,16,12,19,16,16,23,19,25,17,18,25,23,22,18,18,13,10,19,20,18,16,7,15,19,15,12,13,11,9,10,11,10,11,6,12,11,16,5,10,11,10,5,12,11,10,7,7,8,11,7,13,7,6,11,11,8,5,3,10,2,8,2,8,4,3,2,2,3,2,3,4,3,3,3,3,0,4,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,
10401,花蓮縣花蓮市,國裕里,1921,4970,2423,2547,13,15,25,14,34,23,22,11,23,13,25,22,22,14,17,16,19,17,18,19,22,17,22,18,20,24,34,34,21,29,28,41,29,22,33,38,39,34,41,25,43,29,36,33,32,34,32,26,47,38,34,34,52,42,48,35,35,40,47,39,46,45,51,50,44,42,38,46,42,49,36,42,40,25,36,41,38,41,31,27,35,44,24,32,25,41,27,45,44,50,30,31,38,32,22,28,33,30,31,31,26,51,39,46,30,41,51,49,36,59,42,61,48,61,37,50,53,43,50,50,33,32,40,37,27,46,31,33,24,30,26,22,14,24,27,19,11,11,8,11,12,16,10,14,5,17,13,13,9,13,3,8,7,9,7,7,8,14,6,11,8,8,8,3,5,9,9,11,2,9,3,7,6,5,3,7,11,5,2,2,4,5,1,1,3,2,0,3,1,2,0,1,0,1,0,0,0,0,0,0,0,0,
