統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,臺北市松山區,三民里,2903,7153,3281,3872,34,39,37,26,47,38,26,35,32,39,30,26,30,38,34,27,23,29,34,20,25,20,31,30,24,37,36,38,43,40,36,38,26,24,40,43,33,33,32,29,43,32,31,29,37,40,28,25,41,34,36,31,31,45,28,26,30,40,33,41,46,57,28,45,52,70,51,50,50,61,48,67,50,53,45,56,60,63,52,66,48,52,51,83,60,61,47,61,41,76,62,76,58,73,65,65,49,61,43,66,39,53,53,54,48,56,50,53,40,50,47,59,40,75,42,64,57,64,45,51,51,52,53,60,46,64,41,64,40,50,38,65,42,57,49,58,22,44,27,39,31,33,36,47,24,28,24,48,34,24,28,27,11,27,18,28,18,29,16,22,17,21,14,13,13,11,19,18,11,10,13,14,6,10,16,19,12,14,12,9,9,5,7,5,11,4,2,3,4,4,0,3,4,2,3,0,1,1,0,2,0,5,
10401,臺北市松山區,中崙里,1694,4554,2116,2438,22,33,28,25,23,30,26,28,20,28,24,30,36,27,38,25,35,38,48,35,38,22,51,38,45,30,35,43,44,37,25,29,29,17,22,30,28,25,23,15,25,16,24,18,21,23,27,16,22,20,13,22,16,22,12,27,15,22,25,21,22,25,27,30,35,35,36,36,32,35,28,43,24,42,28,50,39,51,31,51,33,51,26,44,28,55,40,58,39,55,35,51,47,58,25,48,33,37,32,51,28,36,51,36,34,33,28,33,25,28,28,36,24,45,27,27,18,34,28,31,22,16,21,24,19,20,26,14,20,26,14,24,12,22,19,19,17,12,11,10,12,19,5,14,9,10,13,14,19,11,8,14,9,19,8,12,7,10,13,12,9,11,5,8,8,7,8,12,7,7,3,5,2,4,6,9,3,3,0,4,5,2,2,2,1,2,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,
10401,臺北市松山區,中正里,3902,10886,5068,5818,50,56,50,56,89,88,73,69,90,60,91,56,69,73,89,80,83,82,104,89,118,96,117,106,103,112,89,99,108,96,86,82,65,56,75,63,57,60,61,70,48,53,60,52,59,53,42,42,38,49,31,38,34,49,35,42,39,39,49,65,52,74,66,68,58,73,69,75,66,87,78,90,72,107,65,103,71,151,70,107,85,115,79,119,89,110,96,132,91,117,77,134,93,120,90,109,91,97,62,106,81,98,67,78,54,86,86,58,63,75,57,73,55,79,60,65,57,75,57,64,52,60,53,59,51,65,45,55,51,67,52,60,39,52,47,45,37,45,25,23,28,24,29,37,28,26,28,37,26,24,24,16,10,30,24,25,21,16,9,29,16,17,20,15,9,17,15,11,8,10,7,11,10,18,10,9,9,8,4,5,5,5,5,6,5,3,3,5,2,1,0,0,2,0,0,2,0,2,0,1,0,1,
10401,臺北市松山區,中華里,2524,6897,3222,3675,23,35,30,33,41,33,39,40,26,26,37,53,39,32,40,48,44,39,44,47,48,57,55,55,64,56,48,46,51,49,41,53,37,33,45,46,45,30,36,36,36,35,35,23,36,30,34,32,33,32,28,36,23,36,22,36,25,40,33,32,40,31,42,47,49,46,42,56,33,48,47,50,46,45,35,47,46,50,33,58,36,63,40,68,47,58,55,64,50,68,60,67,42,68,52,69,64,53,48,62,58,63,55,54,47,58,31,40,52,40,38,54,50,53,47,63,52,62,43,47,43,49,49,51,35,50,45,49,45,60,41,41,48,47,41,38,28,38,22,31,32,34,25,21,24,21,20,30,16,26,16,22,14,16,9,20,15,21,10,20,11,17,14,11,10,28,11,12,13,10,8,12,6,9,9,10,6,6,4,7,4,5,2,6,7,6,6,6,4,2,3,4,1,1,3,3,1,2,1,1,2,1,
10401,臺北市松山區,介壽里,1770,4932,2344,2588,25,21,25,20,27,33,30,28,30,29,26,31,29,19,34,21,23,27,36,34,40,43,41,43,43,40,42,32,51,40,32,29,25,28,23,29,31,23,22,33,26,26,23,22,25,21,17,17,25,22,17,25,25,32,25,20,17,25,24,12,31,27,24,23,32,35,22,30,39,46,32,31,42,43,35,50,43,57,33,41,25,37,31,56,34,41,45,53,36,59,48,48,41,37,40,33,30,40,39,38,50,31,22,46,33,26,20,36,34,40,31,25,29,46,21,31,24,42,24,29,32,31,25,50,22,26,19,48,33,32,27,39,24,39,27,23,30,26,9,17,28,20,23,25,17,16,16,19,15,20,16,15,18,12,13,12,12,17,4,8,8,9,13,7,7,7,7,5,5,5,6,6,3,9,6,7,8,8,6,6,3,4,4,3,2,5,2,4,2,2,2,1,1,2,0,0,0,0,0,0,0,1,
10401,臺北市松山區,吉仁里,1569,4398,2097,2301,21,26,20,21,36,34,33,31,27,19,21,22,31,19,23,29,26,20,37,21,44,19,33,24,28,25,18,28,38,33,29,24,30,11,37,28,19,17,37,24,24,19,23,22,28,21,19,17,19,24,22,23,18,28,19,19,14,17,26,26,20,23,25,28,37,43,21,41,32,36,25,36,23,39,23,34,38,48,27,36,31,60,38,48,34,40,37,45,42,36,28,45,25,42,32,34,26,34,33,39,35,34,33,29,32,37,31,32,27,29,36,37,17,28,26,30,29,37,27,27,23,34,20,36,18,26,34,39,14,30,23,33,26,29,26,21,17,15,20,12,14,17,14,22,12,13,9,17,11,18,19,12,9,7,10,18,7,11,11,15,15,13,10,10,7,4,3,5,5,6,4,5,6,6,5,5,2,4,3,6,2,2,4,3,1,3,0,1,2,2,0,2,0,1,0,0,1,0,0,0,0,0,
10401,臺北市松山區,吉祥里,3397,8806,4117,4689,42,53,46,41,48,59,36,39,25,29,31,29,31,34,28,21,15,30,24,29,30,19,39,32,38,39,35,42,47,44,61,51,40,43,40,48,50,68,50,55,55,48,61,46,55,46,44,45,65,47,35,52,53,57,54,64,59,60,61,57,52,73,58,81,67,62,75,75,76,76,59,90,69,82,56,71,74,75,48,68,52,68,50,61,45,68,58,63,55,67,63,76,47,69,69,74,56,76,38,78,67,71,60,79,65,68,64,84,68,86,67,65,67,85,68,84,69,85,75,70,62,84,81,82,71,77,69,83,59,72,65,69,55,61,44,59,40,47,14,28,33,34,43,21,29,31,30,38,27,30,23,28,25,25,20,24,10,17,18,21,13,16,15,17,13,16,11,18,15,20,10,24,15,14,9,16,12,19,9,8,6,5,9,8,9,2,3,7,3,3,4,4,5,1,1,2,2,0,0,1,0,0,
10401,臺北市松山區,安平里,3509,8764,4207,4557,54,43,39,47,51,64,44,34,40,35,26,31,33,25,26,27,32,25,25,23,28,28,23,21,32,28,33,32,45,39,48,40,45,31,52,46,44,49,53,46,49,54,51,43,59,61,51,50,53,54,48,46,67,55,57,59,54,50,65,70,61,87,67,63,74,98,69,92,70,88,84,84,83,73,64,74,74,85,54,64,67,66,52,62,54,59,62,71,50,70,51,58,53,67,60,62,57,73,63,90,61,82,64,84,73,74,77,64,78,78,76,84,74,71,60,70,54,61,70,64,49,78,68,68,58,63,68,80,69,67,41,72,42,40,41,45,37,35,33,24,27,28,31,30,30,36,29,31,20,37,20,24,29,29,16,28,18,26,17,28,14,33,20,27,20,23,23,22,14,23,11,20,10,13,15,13,12,3,9,10,3,6,9,6,9,5,4,3,0,4,2,1,1,2,1,0,2,0,0,0,2,0,
10401,臺北市松山區,富泰里,2048,4947,2178,2769,17,33,22,24,42,40,31,22,31,19,29,39,16,22,22,18,18,20,18,21,10,20,16,13,29,18,27,26,25,19,27,28,20,19,32,28,30,24,27,28,26,33,25,21,17,21,19,28,26,26,28,15,24,26,19,21,15,25,23,23,21,35,23,39,33,38,31,44,46,35,43,57,45,46,37,45,30,61,35,51,26,59,42,50,32,56,40,47,41,50,27,53,28,44,33,60,28,56,26,42,27,41,30,47,36,39,26,40,36,41,38,47,19,38,29,47,33,34,28,46,32,38,28,45,23,33,36,50,23,31,30,35,20,41,27,39,21,22,17,28,19,26,12,28,16,18,17,17,21,21,9,18,12,12,10,23,11,15,14,16,14,14,11,9,7,12,7,7,11,6,8,12,6,5,6,9,4,8,6,4,5,5,4,4,4,2,3,5,4,1,0,0,0,0,0,1,0,1,0,0,0,0,
10401,臺北市松山區,富錦里,2139,5471,2527,2944,32,33,18,30,36,34,32,24,25,31,24,21,26,17,26,20,18,25,26,10,20,19,14,20,30,29,29,19,36,33,24,26,27,29,23,28,22,34,43,30,28,25,25,19,32,31,30,24,40,32,40,27,28,37,27,36,34,37,33,36,30,33,43,44,33,34,45,52,50,46,36,52,52,62,36,46,43,58,32,43,33,57,50,38,26,44,47,47,40,41,30,39,18,46,27,49,32,43,31,47,42,39,38,47,37,46,26,67,33,34,34,52,38,57,36,49,30,58,38,42,34,47,45,59,36,42,47,59,35,39,29,39,37,49,40,45,12,31,17,17,29,24,24,25,18,24,17,20,20,18,17,22,16,16,14,13,11,18,7,20,6,16,6,14,11,8,6,10,11,3,5,8,9,7,10,2,10,7,5,5,4,5,0,2,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,
