統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,嘉義市東 區,後庄里,1568,4833,2367,2466,18,21,17,13,25,21,19,8,14,17,21,12,19,23,17,28,18,22,18,21,21,23,28,35,21,33,26,41,42,49,37,36,34,36,46,33,34,29,37,44,40,29,32,26,23,36,25,42,34,31,41,27,47,36,29,33,41,39,47,38,30,46,38,45,47,33,37,50,35,31,40,42,33,42,30,33,38,28,49,32,27,43,38,32,38,21,31,36,44,35,30,38,42,42,28,29,39,38,31,40,35,39,34,35,28,39,37,42,38,34,40,41,34,42,31,41,31,37,38,37,38,38,31,30,36,46,35,35,32,26,23,24,14,23,23,21,18,19,16,15,17,18,11,18,5,15,11,16,13,17,6,12,7,15,9,12,7,11,7,6,8,8,8,4,2,3,5,7,13,4,6,6,4,1,4,1,3,5,5,0,1,0,2,3,2,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,
10401,嘉義市東 區,後湖里,1403,4217,2067,2150,20,17,14,16,23,24,26,25,18,12,30,22,22,16,23,23,22,21,27,13,25,21,34,21,31,26,36,25,42,32,34,28,32,32,45,43,36,36,40,35,19,33,27,29,30,33,31,23,23,41,30,23,33,31,36,28,30,30,36,33,36,30,31,33,33,45,31,36,40,37,35,27,34,36,31,34,34,43,32,33,26,38,28,31,21,39,35,31,28,38,40,40,31,44,28,36,25,27,32,36,33,36,20,34,30,41,32,31,40,33,23,29,33,29,25,28,26,27,25,31,20,24,16,28,29,26,19,30,14,14,16,15,12,17,13,16,8,17,7,10,8,13,10,8,12,10,10,9,7,8,5,8,5,9,7,10,5,6,7,11,9,3,7,5,4,5,5,1,3,4,2,5,4,1,4,4,3,0,2,1,0,0,1,2,0,2,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,
10401,嘉義市東 區,文雅里,1740,4625,2156,2469,16,15,16,19,20,24,35,23,17,20,21,24,43,27,30,25,39,27,30,33,33,33,29,31,41,36,37,31,48,38,48,55,41,38,49,44,46,47,50,44,48,33,31,29,36,34,31,30,33,34,22,21,21,25,27,21,29,17,23,24,26,20,27,16,16,39,24,33,16,35,20,36,24,39,23,38,29,58,25,36,29,51,31,46,27,45,30,45,42,62,49,61,42,46,48,63,55,57,38,66,50,48,43,52,31,46,33,34,34,38,35,33,31,29,19,25,24,32,19,25,21,20,20,19,20,24,9,30,22,19,13,18,8,20,6,13,6,9,6,7,6,11,11,17,13,11,7,8,9,9,5,11,5,8,5,7,5,6,4,7,5,4,3,5,3,4,4,2,4,2,1,4,0,3,1,2,1,4,1,1,0,3,0,1,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,
10401,嘉義市東 區,新店里,1767,5080,2392,2688,16,17,13,17,14,16,13,14,5,13,21,16,22,19,26,20,25,24,20,19,34,29,21,41,34,55,21,53,42,46,31,35,43,36,40,39,32,48,47,36,34,30,43,43,42,33,40,38,46,44,41,28,32,31,26,44,33,30,31,34,49,26,39,30,36,28,39,41,40,31,29,51,38,32,36,39,39,51,29,45,38,55,38,38,42,40,31,45,36,44,38,39,46,35,33,51,38,54,33,39,37,43,33,39,24,44,35,41,36,54,32,46,31,42,35,42,27,32,44,37,38,29,28,39,30,37,26,34,23,33,27,22,22,30,16,18,14,15,7,17,20,20,23,14,10,22,16,21,16,13,13,21,6,9,12,15,9,10,5,7,8,7,8,5,4,6,10,10,5,4,8,5,6,5,3,5,3,5,1,4,2,4,2,8,1,2,0,3,0,2,1,2,0,2,0,0,0,1,0,0,0,0,
10401,嘉義市東 區,新開里,941,2370,1156,1214,10,9,7,6,6,8,6,7,6,5,7,4,12,10,9,10,13,4,8,2,12,11,13,7,12,5,10,16,11,10,18,14,17,12,12,15,14,15,16,13,18,12,17,17,28,10,27,21,16,13,18,17,18,16,13,22,15,18,16,19,20,22,16,18,17,10,24,20,16,25,29,13,18,17,17,16,16,22,10,6,7,12,11,17,8,17,12,9,17,13,19,21,17,23,17,16,23,23,12,23,17,16,13,18,22,17,13,18,30,27,14,25,26,25,15,21,22,18,23,21,11,17,14,21,22,18,14,18,11,13,11,18,7,12,11,13,6,2,10,7,6,10,8,15,5,8,7,12,5,12,4,12,10,14,3,11,8,6,5,9,5,8,5,11,8,7,4,7,6,8,4,5,5,5,1,5,3,3,3,3,0,3,3,2,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,嘉義市東 區,朝陽里,878,2421,1215,1206,7,7,5,6,10,7,6,6,10,9,5,6,10,10,10,9,7,2,4,7,8,8,9,9,10,12,7,10,14,14,10,13,13,7,16,12,12,14,15,12,14,19,20,14,20,19,17,12,20,10,17,19,10,13,14,13,11,11,7,21,15,16,18,11,19,18,26,27,17,14,14,15,16,15,21,20,20,16,24,10,13,6,9,14,18,18,17,21,17,16,18,26,23,16,24,14,24,28,19,17,18,22,22,22,26,13,22,18,15,21,22,19,22,16,23,14,20,20,18,16,15,14,12,15,20,19,20,16,12,20,10,17,19,14,7,16,5,9,14,6,12,15,11,13,16,12,9,17,13,8,8,21,10,7,10,15,8,8,9,13,5,17,5,10,8,9,7,6,7,9,5,4,7,4,4,5,5,3,2,0,0,2,1,2,0,1,0,3,0,1,1,0,0,3,0,1,0,0,0,0,0,1,
10401,嘉義市東 區,東川里,854,2195,1038,1157,3,8,9,5,5,5,8,8,6,10,3,15,9,8,10,4,13,10,13,9,15,8,11,10,10,19,18,20,20,25,18,11,13,13,17,16,18,19,10,29,21,16,9,10,15,7,16,10,14,19,17,9,12,15,13,10,17,11,10,8,17,9,13,12,11,8,15,16,9,12,8,21,10,16,14,15,17,17,15,15,13,17,18,7,14,18,12,18,15,20,14,28,18,28,18,21,25,22,29,14,13,21,14,26,17,17,17,15,14,15,13,16,7,15,15,18,9,8,13,24,18,13,17,16,12,10,8,12,10,16,7,10,8,15,5,13,5,11,4,6,5,12,7,9,6,11,7,8,5,13,5,13,7,14,7,10,5,9,4,7,6,9,7,8,8,10,7,3,13,7,3,2,8,2,3,4,7,2,5,4,2,1,2,0,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,
10401,嘉義市東 區,東興里,940,2227,1066,1161,5,4,5,6,8,7,8,3,5,8,6,5,4,8,4,7,8,5,9,5,13,9,5,8,11,12,7,6,15,20,15,9,13,17,17,9,21,14,10,15,17,16,14,11,20,16,15,13,17,13,16,15,10,16,8,10,14,11,18,16,17,12,9,10,11,12,17,16,9,14,14,17,13,18,14,16,8,12,14,16,12,10,13,12,9,18,9,12,12,14,9,13,12,15,19,16,15,16,13,18,18,21,17,13,21,25,18,18,20,22,17,8,21,22,18,19,13,22,21,20,15,20,22,17,15,15,14,15,10,14,17,19,10,14,10,14,12,10,6,8,15,14,12,17,8,16,13,11,12,12,12,11,6,15,7,17,14,10,5,20,6,12,11,13,3,6,5,5,4,3,5,4,6,8,2,7,4,6,4,1,4,5,0,4,0,3,1,2,0,1,2,0,0,0,0,1,1,0,0,0,2,0,
10401,嘉義市東 區,林森里,1170,3550,1701,1849,14,24,36,21,38,36,49,47,48,33,63,49,42,47,45,31,27,27,27,24,36,31,25,17,30,25,19,20,22,20,24,7,18,15,17,20,30,23,14,24,19,23,17,15,17,21,17,10,21,20,9,22,22,12,13,14,10,22,21,23,26,17,18,22,22,31,27,34,26,35,20,42,19,47,19,44,30,39,25,40,20,32,21,25,17,32,22,27,19,34,18,27,23,28,18,23,21,26,19,22,22,21,23,17,20,16,23,27,18,22,23,13,16,11,23,13,27,22,20,19,14,15,21,19,17,11,13,17,10,18,11,17,17,6,10,17,7,18,10,13,7,8,9,10,12,15,8,10,8,12,6,10,10,5,10,11,8,10,8,9,8,12,8,4,7,5,4,5,4,7,2,7,1,5,6,9,1,5,3,2,1,2,3,0,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,
10401,嘉義市東 區,民族里,987,2273,1177,1096,6,8,6,5,9,6,8,6,10,2,6,11,15,9,7,6,8,9,7,8,10,12,14,12,13,13,12,15,18,16,12,17,22,11,10,19,8,19,9,13,15,14,10,13,19,5,9,14,19,12,6,15,6,15,10,9,10,10,13,16,13,11,21,20,12,14,21,12,20,10,12,8,19,9,14,17,20,22,24,20,20,13,19,18,15,19,15,19,23,16,17,16,13,13,19,11,21,15,12,21,14,17,32,22,22,10,16,16,17,20,16,13,19,19,15,19,18,12,26,17,18,15,25,11,17,23,13,14,17,12,14,8,14,4,17,16,4,11,7,11,11,11,10,12,8,15,4,6,11,19,10,11,10,10,10,6,5,3,14,12,6,4,8,9,2,6,6,4,2,10,2,4,3,2,9,1,6,3,4,1,4,3,2,2,2,3,3,2,0,1,1,0,0,0,2,0,0,1,1,0,3,1,
10401,嘉義市東 區,王田里,1129,2838,1276,1562,12,6,7,7,6,6,6,6,8,11,7,4,6,7,5,7,11,16,11,12,9,16,22,16,17,22,11,26,14,29,13,20,13,20,24,25,20,23,15,39,22,27,27,21,20,23,22,21,25,18,19,28,19,17,21,17,11,14,16,23,13,24,21,23,22,16,14,21,16,17,15,21,18,21,15,23,18,37,10,10,14,18,9,11,15,23,12,23,15,23,22,28,18,16,17,26,33,30,26,30,24,25,27,25,12,25,24,24,28,25,22,23,24,21,20,23,20,27,17,28,11,25,28,12,19,21,12,16,16,15,15,20,10,15,7,8,3,14,8,16,12,9,11,13,6,7,13,17,7,11,5,14,11,10,9,9,8,18,4,14,4,7,8,8,4,12,8,9,5,4,7,9,6,2,4,2,3,6,3,4,1,0,4,0,0,0,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,
10401,嘉義市東 區,盧厝里,732,2105,1042,1063,8,5,9,12,2,8,18,9,7,8,11,11,9,8,16,8,10,8,8,5,10,12,12,17,14,19,16,13,17,24,12,16,19,14,23,24,22,19,19,23,20,20,15,14,23,17,7,11,19,17,11,7,18,13,4,13,10,5,13,13,11,13,7,15,14,15,14,13,13,19,15,19,15,16,13,9,15,24,19,11,10,12,12,20,21,20,24,22,24,21,23,19,17,25,19,25,23,15,14,18,20,14,26,20,14,11,17,16,15,12,10,17,11,17,14,11,14,5,11,14,7,11,13,10,11,15,10,12,11,9,4,8,10,13,9,6,5,5,8,0,10,8,6,0,3,10,4,12,4,6,6,4,1,6,3,7,7,4,4,4,2,5,6,3,3,1,1,1,3,10,4,1,2,1,0,1,2,1,1,3,1,1,1,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
10401,嘉義市東 區,短竹里,1080,2650,1297,1353,9,7,10,8,13,12,1,12,15,8,4,5,4,9,7,9,13,8,7,10,7,11,11,9,15,8,14,13,17,10,18,15,16,11,26,15,19,15,16,17,23,15,16,17,26,15,24,20,23,20,18,27,23,23,21,27,22,21,17,15,22,16,12,17,15,23,13,24,22,22,19,22,23,22,18,25,26,14,13,21,15,13,22,16,13,16,18,23,23,26,16,18,19,17,15,22,18,26,14,23,16,19,38,25,20,28,16,24,26,31,20,24,29,19,20,16,29,15,32,22,17,20,14,19,18,22,14,22,14,17,13,9,8,13,9,11,9,14,6,9,8,15,10,14,2,13,4,8,5,12,8,11,9,9,8,7,2,6,3,8,3,5,9,6,5,7,4,11,7,5,8,2,6,6,1,1,3,3,3,0,2,2,4,0,3,0,1,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,
10401,嘉義市東 區,義教里,1207,3453,1738,1715,12,9,15,5,8,17,14,5,13,8,13,12,14,11,21,15,7,9,14,17,18,14,27,20,32,15,19,19,33,19,30,26,23,29,35,28,37,25,30,22,26,21,34,27,23,38,31,28,27,19,34,28,31,31,27,18,27,13,24,27,32,15,23,34,22,30,33,26,33,26,33,22,26,24,16,33,35,27,26,22,22,29,26,38,20,28,22,22,27,27,11,25,18,33,17,28,23,20,28,26,20,20,17,33,40,25,27,26,31,29,28,26,27,32,14,24,27,31,31,28,18,26,35,26,23,29,21,25,24,18,16,18,11,17,6,7,10,10,7,8,15,11,5,11,8,8,11,10,8,14,7,9,8,8,3,11,4,7,5,9,2,9,2,8,8,8,1,4,7,2,3,3,4,2,5,5,3,1,1,3,0,0,0,1,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,
10401,嘉義市東 區,興仁里,1532,4481,2171,2310,16,16,24,21,18,23,14,15,17,17,13,15,18,13,15,18,11,16,13,18,22,15,26,22,33,28,38,31,53,31,29,36,27,27,33,37,36,25,50,31,40,28,34,33,36,34,33,22,33,49,27,34,46,37,32,35,37,32,29,38,48,34,37,42,37,45,29,39,33,51,47,30,41,39,30,37,33,47,29,29,25,33,28,35,32,34,32,27,28,46,34,36,37,32,38,29,27,37,27,49,28,40,30,37,35,31,24,30,31,46,22,33,36,42,30,37,34,43,25,31,25,30,25,32,35,40,27,27,13,27,20,23,23,16,18,15,12,14,10,13,12,17,9,11,8,16,11,12,13,9,12,9,5,8,6,10,9,12,7,7,8,7,8,7,5,8,5,0,10,4,2,2,6,4,4,3,0,0,1,5,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,嘉義市東 區,興南里,788,1934,994,940,5,5,6,6,6,8,5,11,2,1,5,7,7,7,6,4,10,2,6,4,8,5,7,3,6,5,8,15,8,7,8,9,15,14,16,8,15,11,18,12,14,14,17,10,12,8,16,8,12,11,13,14,15,11,11,9,17,13,19,23,11,12,9,13,14,11,13,18,17,16,12,12,18,13,16,8,13,11,13,18,6,10,17,11,13,7,13,12,11,13,25,14,15,17,18,11,19,17,16,12,11,17,15,11,23,6,16,7,15,12,21,15,19,12,13,15,17,14,19,14,16,16,9,16,15,20,20,19,9,13,16,14,15,11,8,11,10,11,3,6,9,7,6,11,3,10,8,9,3,13,4,10,7,3,2,10,5,5,7,13,3,8,5,6,7,13,8,8,6,8,5,6,2,4,2,5,2,1,3,6,3,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
