統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,屏東縣屏東市,前進里,1102,3417,1790,1627,13,10,11,12,11,16,14,9,11,6,13,11,14,5,9,11,13,9,8,10,9,12,6,8,13,13,14,10,17,10,20,9,14,15,26,25,36,21,27,25,32,26,22,21,22,28,31,22,23,31,24,22,31,21,31,26,25,26,33,26,31,20,25,41,24,25,34,25,34,29,38,20,33,18,30,17,45,18,26,18,22,23,25,28,22,22,16,18,34,24,28,26,28,20,29,28,29,29,34,30,24,23,33,29,24,32,34,30,29,25,26,31,37,25,31,26,33,30,19,26,27,31,21,30,27,23,28,36,22,18,22,10,17,25,9,14,7,10,6,9,10,13,8,15,11,15,14,11,7,13,9,6,13,10,12,13,10,11,8,10,7,4,6,12,4,6,7,3,5,7,5,4,5,4,2,3,1,3,2,1,3,3,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,勝利里,2584,6007,3074,2933,11,15,15,9,28,14,14,17,13,14,19,17,14,18,14,29,22,18,19,17,24,14,25,20,21,16,24,23,42,36,30,25,33,26,32,36,47,27,56,33,36,39,50,28,42,46,42,28,51,44,46,32,53,44,42,47,46,32,54,40,54,53,53,41,56,44,58,37,54,35,54,45,43,48,42,53,42,56,40,35,38,50,42,39,38,35,41,32,55,49,47,48,44,46,41,48,54,52,41,59,57,49,51,70,54,75,61,55,67,72,66,67,54,66,58,51,56,47,65,59,54,54,41,63,55,47,57,38,38,32,30,40,31,32,22,24,13,25,14,17,16,21,16,24,21,9,9,19,13,12,18,16,10,13,8,12,3,20,5,8,8,8,9,9,10,5,10,10,15,12,15,5,8,5,9,7,3,2,3,3,5,3,4,6,3,2,1,2,3,5,1,1,1,0,0,1,0,0,0,0,1,1,
10401,屏東縣屏東市,勝豐里,182,502,251,251,0,2,0,1,0,0,1,0,2,0,1,4,2,0,2,2,1,0,4,0,4,1,1,4,3,3,2,6,5,3,3,5,4,1,0,0,1,0,3,1,6,2,3,0,1,5,4,2,3,4,2,2,2,6,1,4,3,0,0,3,4,2,6,1,3,5,6,2,1,6,4,4,3,4,5,2,4,6,4,3,3,6,4,5,2,1,6,4,2,2,1,2,3,3,6,2,3,4,8,12,6,5,5,5,6,2,2,1,7,1,8,5,3,6,2,2,4,4,2,4,0,3,4,4,5,3,4,9,4,5,5,4,8,4,3,1,1,2,2,1,5,5,2,2,2,2,5,1,2,1,0,4,0,3,3,1,1,4,1,1,1,3,0,0,1,2,0,2,1,3,3,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,
10401,屏東縣屏東市,北勢里,1021,2837,1402,1435,7,3,5,7,9,8,5,8,12,11,11,7,9,5,7,13,18,16,12,10,11,5,10,13,13,21,16,11,24,11,17,18,16,12,20,11,17,17,12,18,27,12,23,16,12,15,15,16,21,15,18,17,26,24,17,21,21,19,27,15,21,18,18,29,32,28,34,20,23,25,21,19,28,25,19,34,25,28,26,28,13,20,28,20,18,21,18,20,23,24,20,15,17,17,20,21,19,23,14,26,14,20,21,13,23,27,22,27,25,28,32,23,14,15,10,25,19,22,22,33,19,17,19,37,21,24,15,23,20,21,21,23,20,17,13,8,14,9,10,13,10,17,8,11,15,9,12,13,14,13,8,10,6,10,3,6,6,8,10,7,4,9,5,7,3,7,7,5,3,3,6,5,3,2,1,4,1,0,3,4,0,0,0,1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,北興里,2616,7229,3512,3717,22,21,24,13,43,25,27,23,24,21,20,25,26,34,42,28,35,26,32,43,40,37,33,36,38,39,46,51,54,47,57,56,39,38,32,63,61,62,57,46,45,56,45,52,66,57,52,53,71,55,59,47,71,53,53,60,46,42,41,44,56,66,65,51,69,49,39,63,61,67,73,46,72,63,69,55,55,80,62,55,43,69,52,56,38,52,60,51,63,65,53,66,62,60,58,55,65,56,45,67,54,71,37,75,69,56,67,62,53,56,41,67,47,64,42,68,49,67,41,52,48,49,42,60,41,54,48,42,44,47,39,51,29,33,19,37,13,22,18,25,17,23,14,18,20,18,16,16,15,17,9,21,13,19,7,9,9,7,5,13,4,8,4,7,7,9,5,4,6,7,12,6,7,4,8,0,4,1,10,5,7,1,2,0,0,0,3,0,1,0,1,0,3,0,1,1,0,0,0,0,0,0,
10401,屏東縣屏東市,厚生里,1238,3407,1705,1702,10,7,6,8,10,7,9,12,6,10,11,19,7,12,17,13,12,17,17,19,19,12,12,24,12,16,15,15,27,15,17,22,17,9,27,22,26,17,25,23,16,18,16,18,29,25,21,24,28,20,27,30,29,18,31,14,29,21,24,22,27,23,20,29,27,26,27,27,36,31,34,29,38,30,31,28,36,31,22,30,29,21,21,19,26,22,26,26,24,23,27,24,31,29,21,33,39,35,31,27,27,21,28,19,31,22,31,20,29,25,18,25,25,27,19,34,14,23,42,30,20,30,18,19,24,26,32,27,15,24,17,22,18,15,10,16,10,17,9,5,12,13,10,18,8,14,9,13,14,19,10,9,16,15,4,16,6,14,8,11,3,10,10,8,5,5,5,5,3,8,3,5,2,5,5,3,5,2,1,1,1,3,1,2,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,
10401,屏東縣屏東市,和興里,393,1175,606,569,2,2,7,2,8,9,2,3,2,4,3,1,4,1,6,5,8,5,3,1,2,4,6,5,7,6,10,7,8,8,2,3,11,5,6,8,10,8,7,9,10,6,10,17,4,3,8,6,8,8,8,7,15,8,8,12,9,4,10,7,3,15,8,13,9,8,10,10,8,11,11,8,15,4,12,13,7,13,13,6,9,7,11,10,11,9,10,4,11,8,7,5,9,10,2,13,5,9,14,8,21,14,13,10,14,8,9,7,7,13,9,12,7,12,11,7,8,10,4,4,6,7,14,11,9,13,10,6,6,6,7,6,6,7,6,4,3,7,3,1,6,3,3,1,7,4,5,4,5,4,3,2,2,2,2,1,1,4,0,3,1,2,1,2,2,1,3,0,1,4,1,1,0,1,0,2,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,大同里,295,787,381,406,1,1,1,1,1,0,1,1,2,0,2,3,3,2,3,1,2,4,4,5,3,10,4,4,4,5,5,5,9,9,6,0,8,6,8,5,6,4,5,4,5,7,6,6,3,2,6,6,2,3,7,7,11,3,3,3,2,4,3,9,4,5,5,4,2,3,7,7,2,3,4,5,0,8,5,3,9,3,4,6,8,6,2,7,5,5,7,6,7,6,6,6,4,3,7,9,6,7,12,8,11,9,4,8,4,7,4,7,3,2,7,9,7,7,7,5,4,4,9,4,10,4,3,6,2,5,7,6,4,3,2,6,1,6,2,2,1,5,5,2,5,3,4,4,6,9,5,2,2,2,6,4,4,4,4,2,2,1,4,8,3,4,1,5,1,3,2,2,0,3,0,4,0,3,0,1,1,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
10401,屏東縣屏東市,大埔里,288,845,449,396,4,2,2,3,3,1,2,0,2,1,2,1,1,2,3,3,6,3,2,2,2,2,3,5,1,2,4,4,3,7,3,2,3,2,4,3,4,2,5,8,3,9,10,6,5,3,11,2,9,5,8,7,7,6,4,2,5,5,6,10,6,4,13,3,7,8,7,3,5,5,6,6,9,5,8,7,10,6,4,4,6,2,9,6,7,6,5,4,4,3,5,8,7,5,4,1,9,7,3,5,7,3,10,5,8,10,6,9,13,8,9,4,11,6,8,7,5,8,5,5,5,11,9,9,8,8,3,5,4,6,8,1,7,3,3,8,2,3,2,6,2,6,7,4,3,3,4,2,4,4,7,4,0,4,5,4,4,3,3,6,3,2,4,3,2,4,1,2,2,2,1,3,1,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,
10401,屏東縣屏東市,大武里,3452,9741,4805,4936,29,28,14,34,38,36,29,34,36,22,35,40,40,28,51,30,42,37,40,44,55,44,51,48,56,49,45,48,68,47,61,42,74,57,81,70,66,64,71,86,80,86,66,78,98,67,82,79,91,68,83,91,91,81,76,61,83,83,78,89,101,59,90,72,95,79,84,72,82,83,74,83,85,77,71,72,78,64,64,73,64,77,60,79,59,64,81,78,74,79,72,84,56,83,56,72,69,93,60,91,60,90,81,107,90,101,75,102,82,88,79,77,83,95,74,83,77,81,81,74,72,83,59,72,63,73,65,67,55,65,53,53,43,33,38,39,25,47,14,17,18,15,18,38,19,15,16,21,18,21,17,24,12,19,13,15,9,19,13,18,15,12,6,7,11,7,8,12,6,8,11,6,11,5,8,4,9,4,4,7,1,1,1,1,4,3,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,大洲里,454,1417,751,666,5,6,5,3,7,2,5,4,1,5,7,4,6,3,7,3,4,5,3,5,5,4,8,4,7,6,3,4,14,8,7,9,12,3,9,4,10,9,12,9,12,12,12,8,12,19,10,15,14,11,12,12,15,9,15,9,12,9,13,11,14,11,9,12,10,11,13,7,17,11,16,15,13,14,9,9,9,12,9,6,9,9,7,7,13,7,11,7,14,9,16,12,14,16,8,6,7,8,14,12,9,15,11,8,14,8,14,17,18,12,14,16,12,14,16,9,12,11,11,10,12,8,12,12,9,8,12,4,10,8,8,3,7,5,5,5,1,4,5,9,5,5,5,5,3,4,5,1,2,2,2,3,4,3,1,8,3,2,2,5,0,2,2,4,2,4,0,0,3,3,1,2,0,5,0,2,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,大湖里,624,2062,1077,985,3,1,8,7,5,3,5,6,5,5,5,4,4,4,5,7,6,4,12,8,9,8,14,4,10,9,6,15,12,8,10,14,18,9,14,12,17,21,14,14,14,28,26,14,18,19,23,13,25,19,16,13,23,20,13,15,9,13,18,19,20,19,20,11,13,17,16,11,16,13,22,11,20,10,22,11,15,12,15,12,9,7,11,7,12,15,15,20,20,13,19,27,17,17,22,10,15,11,19,20,19,20,28,26,24,18,24,26,24,24,29,18,14,19,12,9,11,11,20,18,7,11,12,16,12,11,17,9,9,6,12,12,11,10,5,5,4,2,5,6,5,6,6,10,5,6,6,2,9,5,10,5,2,4,5,6,3,4,1,4,3,7,2,5,2,6,3,6,4,4,2,4,2,4,1,2,0,1,0,2,0,0,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,大連里,4027,11509,5582,5927,26,27,33,13,47,26,33,37,40,25,51,36,47,45,47,52,52,40,57,54,54,58,72,63,77,86,85,73,88,83,69,75,75,57,96,83,77,79,102,82,101,93,84,85,88,79,97,84,102,91,93,71,135,99,95,87,103,86,105,97,100,87,75,94,86,74,102,99,68,97,95,84,95,89,74,82,77,88,82,98,55,88,48,69,62,87,58,96,64,97,79,93,67,114,70,91,63,92,63,99,76,90,87,80,70,118,100,119,89,112,97,118,91,120,86,97,90,122,91,119,90,114,98,107,96,91,74,108,82,50,57,64,61,57,48,56,39,45,25,31,32,30,30,24,29,33,21,27,21,18,16,23,22,22,10,15,15,15,17,18,14,13,8,10,13,8,12,10,4,11,11,7,15,6,5,5,3,4,4,6,6,2,4,2,2,2,4,3,1,6,1,2,0,1,1,1,0,0,0,1,0,0,
10401,屏東縣屏東市,太平里,370,929,461,468,0,2,2,1,4,3,1,1,0,2,2,2,3,3,6,4,3,0,2,3,2,5,12,7,9,3,7,9,10,7,10,2,6,7,9,6,6,5,8,3,8,7,5,7,7,6,7,4,5,8,8,5,4,13,5,4,2,7,4,3,5,5,3,1,6,2,9,3,7,4,4,8,8,8,3,8,7,9,5,9,3,4,4,12,6,2,7,11,1,9,7,6,8,9,12,11,8,4,8,9,6,7,5,6,8,4,6,2,5,5,4,5,8,9,8,6,5,10,5,7,7,6,11,8,6,7,8,5,7,8,6,5,6,7,2,7,8,3,6,3,0,5,5,3,3,8,4,6,5,9,1,4,2,4,3,1,4,3,2,4,0,2,5,2,1,2,3,5,3,5,0,2,5,1,3,1,1,2,1,1,1,0,3,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,安樂里,239,587,294,293,0,1,3,2,1,1,1,0,0,1,3,0,2,1,3,1,0,2,5,0,2,3,3,1,5,5,2,2,6,4,6,2,4,1,7,1,8,3,5,3,5,9,3,2,5,3,6,10,11,4,1,3,7,5,5,1,1,4,0,1,1,6,6,0,4,7,4,6,1,4,1,3,2,5,1,4,7,2,2,3,3,3,4,5,3,2,0,2,7,6,2,6,6,4,6,5,9,8,2,4,0,10,4,4,9,3,9,6,8,3,3,4,2,6,6,7,3,5,1,2,4,2,5,6,1,6,2,4,4,4,3,1,6,4,3,1,3,3,0,2,0,5,3,3,1,1,3,3,3,1,2,5,3,6,3,4,2,3,3,5,0,1,2,1,3,2,1,1,1,3,1,1,3,1,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10401,屏東縣屏東市,安鎮里,799,2333,1193,1140,9,5,4,6,16,9,7,6,6,7,10,3,7,9,11,6,11,10,13,5,7,7,7,10,9,9,14,11,13,13,13,10,7,12,16,12,16,13,13,20,16,17,21,13,14,16,20,9,21,17,21,20,24,21,13,18,6,9,9,19,20,17,15,22,21,23,25,11,18,17,21,21,13,12,20,20,21,16,23,19,13,12,16,13,21,19,22,19,24,23,24,14,22,18,14,10,17,21,18,19,23,18,23,13,18,17,20,23,25,17,21,24,20,21,24,17,16,18,17,22,15,21,18,17,21,12,30,19,17,10,7,17,10,17,7,11,5,7,5,6,7,7,9,9,4,14,6,6,7,7,4,8,5,7,4,6,5,12,2,8,3,7,4,4,3,4,4,4,4,6,6,3,4,2,3,5,3,1,0,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
