統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,基隆市中正區,中正里,1034,2244,1205,1039,3,0,2,4,3,7,4,3,3,1,5,2,5,5,4,4,1,10,4,5,10,8,4,3,7,8,5,9,10,9,15,5,5,7,14,10,11,8,10,6,6,13,14,19,13,6,16,7,22,14,10,16,18,24,19,13,24,15,16,17,18,17,15,11,17,18,22,13,20,10,16,16,12,15,16,15,17,11,12,9,28,21,10,18,15,21,23,17,22,14,23,11,28,9,26,19,20,18,28,18,18,23,21,20,24,16,33,17,21,21,20,22,25,13,28,18,27,18,32,18,22,28,13,15,25,14,18,20,18,14,13,19,15,18,12,16,10,15,10,8,12,11,9,9,12,11,12,10,4,13,6,10,4,5,6,9,7,6,7,3,8,5,4,9,10,5,4,2,2,2,1,3,5,1,3,4,4,3,1,3,0,1,2,0,1,1,1,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,
10401,基隆市中正區,中濱里,625,1506,802,704,3,5,5,5,7,8,4,2,2,0,4,3,2,2,6,2,5,3,3,2,7,4,4,6,2,3,6,11,7,5,10,9,9,8,7,4,18,7,15,4,13,6,8,10,17,8,9,11,13,10,7,4,10,12,14,11,12,11,8,11,11,11,12,6,15,11,17,23,14,6,16,11,15,10,9,10,9,10,11,7,12,7,14,11,13,9,13,7,14,7,8,10,16,7,8,10,11,6,11,13,18,10,10,12,18,12,10,12,8,10,19,13,19,19,14,10,6,13,5,13,11,13,11,11,13,14,11,12,12,5,9,25,14,11,7,10,8,10,0,3,7,10,7,12,11,6,3,3,9,4,6,8,5,3,4,5,3,1,4,6,4,2,4,2,2,2,1,4,6,4,2,1,3,1,2,3,1,2,3,2,0,2,1,0,1,1,1,1,1,0,0,2,0,0,1,0,1,0,0,0,0,0,
10401,基隆市中正區,中砂里,586,1296,645,651,1,5,2,0,3,6,3,6,2,5,0,4,3,3,1,5,1,2,4,3,3,3,3,0,3,3,9,6,2,5,11,4,5,3,10,10,11,4,10,3,5,7,4,8,6,7,16,8,5,13,8,10,4,7,4,3,3,9,6,6,8,5,6,6,11,13,10,11,8,12,15,10,10,6,10,9,8,9,5,9,14,9,8,8,12,9,10,2,10,10,8,11,21,7,7,8,11,4,15,10,15,10,7,20,14,14,13,7,16,12,11,16,8,6,13,15,11,10,13,18,3,11,7,11,12,8,12,9,8,11,6,10,8,12,11,7,2,9,2,5,5,5,5,8,9,8,6,10,10,7,10,6,2,4,0,9,5,8,3,6,7,8,3,2,0,3,7,3,3,1,2,2,6,2,2,2,3,2,2,4,2,2,3,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,
10401,基隆市中正區,中船里,607,1461,748,713,5,2,1,4,7,0,3,4,3,2,6,0,5,3,8,2,3,5,6,3,6,5,12,10,12,15,7,4,12,7,13,7,8,2,9,4,11,10,11,10,9,9,15,8,14,10,14,9,11,8,10,2,12,8,5,7,3,8,12,6,6,9,11,7,5,11,12,12,10,12,7,13,8,16,15,10,11,10,11,10,13,13,14,15,8,9,11,13,15,9,13,8,11,20,13,9,15,8,16,10,13,10,14,17,11,10,11,14,14,11,17,10,12,9,9,6,11,19,10,8,12,9,8,7,10,15,6,9,11,11,2,9,9,6,3,12,3,8,3,7,1,8,7,3,3,10,7,10,3,9,7,8,6,6,4,9,3,5,5,7,5,6,1,4,4,5,4,3,1,3,6,2,0,1,1,1,4,4,2,0,3,0,0,0,2,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,
10401,基隆市中正區,信義里,459,1070,540,530,2,4,4,0,2,2,3,2,1,1,1,0,1,0,1,3,1,2,2,2,2,5,9,4,7,5,4,3,8,4,4,5,3,6,9,4,8,9,5,6,5,7,12,12,6,2,7,8,8,9,6,6,8,8,4,6,8,3,1,6,8,8,4,6,8,5,7,10,9,8,7,6,4,11,10,4,2,6,11,6,10,6,8,7,6,5,13,6,7,7,5,11,7,6,11,4,11,11,11,5,5,7,5,9,10,16,8,7,12,11,8,9,11,7,12,9,1,5,10,11,10,10,8,11,14,13,5,12,12,2,9,9,5,5,6,4,4,8,4,3,7,2,7,8,3,7,5,5,6,5,6,3,4,10,5,4,2,3,5,8,5,5,3,3,3,1,3,4,5,3,1,4,0,4,1,1,4,1,0,4,0,1,0,2,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,
10401,基隆市中正區,入船里,435,1027,515,512,1,0,1,3,2,3,3,2,4,0,1,4,5,2,2,0,2,4,3,1,6,1,8,10,7,11,5,5,9,5,2,6,7,4,7,4,6,5,8,6,5,4,4,7,9,9,5,1,7,9,5,5,11,3,6,3,8,6,3,8,8,7,3,4,9,6,7,5,6,5,6,8,5,5,7,6,9,9,9,8,9,9,12,7,9,5,10,9,5,6,4,7,4,11,8,6,6,7,7,11,10,5,14,4,10,9,9,7,9,9,12,16,6,9,5,15,11,7,8,12,4,9,9,9,9,4,10,9,2,10,7,8,5,6,6,6,4,2,1,5,3,4,3,4,3,6,5,5,5,3,1,7,5,7,4,3,5,6,3,3,9,7,1,3,1,5,5,2,2,3,5,1,2,2,0,1,0,3,1,3,2,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,
10401,基隆市中正區,八斗里,641,1779,958,821,5,0,4,7,3,7,6,5,4,5,4,9,6,6,6,5,9,6,5,8,4,4,7,5,1,3,14,4,16,12,6,8,14,4,10,6,12,16,15,5,15,11,8,7,9,13,15,15,18,6,12,12,17,20,21,18,11,14,12,17,26,12,22,17,22,16,15,12,22,7,10,12,9,14,7,9,12,8,16,10,10,7,9,13,13,9,17,11,11,5,14,6,12,7,13,12,19,16,17,14,17,15,17,16,20,9,20,11,24,15,14,20,16,25,16,12,20,15,16,15,12,14,16,9,17,14,17,14,15,9,9,8,7,10,10,13,7,2,3,4,6,3,6,9,6,7,9,8,9,10,5,4,4,2,7,11,3,3,3,6,3,4,3,4,4,3,3,2,4,4,1,4,3,3,0,1,0,2,0,0,0,0,0,2,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,0,0,0,
10401,基隆市中正區,和憲里,493,1212,638,574,6,3,5,2,5,1,4,7,5,0,3,5,3,4,8,6,6,1,7,6,5,2,3,5,8,3,9,6,6,8,10,5,8,7,6,9,8,5,8,8,7,5,9,11,4,9,11,12,12,8,3,7,6,7,3,8,10,8,10,7,11,11,9,5,13,7,11,12,9,7,7,7,6,11,16,8,16,9,9,10,14,13,5,5,12,9,15,4,14,6,8,7,10,6,7,9,13,13,7,5,7,11,12,10,12,9,5,10,12,12,11,8,7,14,8,10,7,7,13,12,8,4,12,11,12,9,9,5,11,9,5,8,7,7,4,9,1,4,6,3,3,5,1,4,2,2,2,4,4,4,6,2,0,7,5,3,3,3,2,3,4,3,3,5,1,3,2,2,4,2,1,2,1,2,4,5,2,2,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,基隆市中正區,平寮里,617,1566,832,734,3,3,5,4,4,5,3,2,2,2,5,3,0,6,3,4,2,3,1,6,5,9,9,15,17,7,8,7,7,12,6,10,5,5,7,10,8,7,7,11,12,11,9,4,16,11,11,8,8,7,19,12,13,8,12,4,15,7,10,4,15,20,12,12,11,9,16,18,11,11,8,11,12,10,19,6,10,9,19,9,15,6,16,10,19,3,9,10,17,12,17,8,17,13,15,8,16,7,8,11,14,11,13,11,12,7,13,10,10,10,17,14,16,14,16,16,20,11,9,7,11,14,10,10,12,16,7,13,9,15,8,20,7,10,11,7,6,9,4,5,9,6,7,6,10,9,2,2,6,7,9,10,3,9,3,7,5,5,4,6,5,3,1,3,1,2,3,1,6,2,5,5,2,3,2,2,2,5,3,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10401,基隆市中正區,建國里,944,2306,1211,1095,4,4,5,2,7,7,5,2,10,6,10,9,16,7,20,9,7,7,8,7,8,7,0,4,12,7,10,7,13,6,14,10,14,11,15,18,19,5,18,13,11,18,20,25,25,13,8,11,29,17,15,16,20,14,11,18,16,19,18,14,11,15,21,21,20,8,14,11,22,15,11,15,21,17,13,13,13,12,15,17,19,9,14,12,16,13,20,14,16,13,20,13,18,18,18,14,17,25,18,20,20,22,17,17,19,15,21,19,18,15,24,19,22,25,23,22,20,24,25,23,29,23,23,29,24,18,27,18,21,14,14,14,7,8,14,14,5,5,7,10,10,14,3,11,9,7,5,10,13,14,4,12,6,6,3,8,4,2,2,8,2,5,2,3,5,3,4,8,6,4,5,4,1,4,4,0,5,1,1,0,3,2,2,2,2,0,3,0,0,0,0,1,0,1,0,1,0,0,0,0,2,2,
10401,基隆市中正區,德義里,406,825,403,422,0,0,2,1,4,2,1,1,1,1,1,2,4,5,1,0,0,1,5,1,6,2,3,8,5,6,3,6,5,3,3,1,4,3,6,5,7,3,2,4,2,4,5,2,5,4,7,6,11,8,4,5,9,3,5,11,4,6,1,11,3,6,9,1,5,10,4,6,11,2,6,4,4,6,6,6,6,4,4,2,6,6,4,6,3,5,6,7,5,7,6,5,5,7,3,7,8,4,4,8,7,8,5,6,6,7,10,5,5,8,3,6,4,6,10,7,11,8,8,7,11,6,7,5,4,12,5,5,9,9,3,1,5,4,5,8,4,4,5,6,4,6,3,6,2,2,3,7,2,4,4,5,6,4,1,3,2,1,2,3,1,0,1,2,1,4,2,3,4,1,3,5,0,0,3,1,2,0,1,1,0,2,2,3,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,2,
10401,基隆市中正區,新富里,2184,5793,2946,2847,22,21,18,14,29,22,16,18,17,13,16,19,17,11,16,13,27,20,23,23,21,29,25,23,27,29,34,26,41,47,33,41,47,29,43,40,59,52,59,52,56,52,48,52,47,40,62,55,53,41,61,44,56,49,43,54,27,40,45,50,59,45,48,64,53,49,68,56,48,56,67,40,51,33,50,32,49,37,37,42,36,42,42,39,50,51,40,39,52,47,47,65,42,57,58,47,54,52,54,48,48,51,49,55,63,56,55,56,47,45,39,53,52,49,48,51,43,54,30,45,46,43,42,40,36,30,34,31,29,21,27,15,23,12,18,17,12,8,7,7,8,14,11,21,13,7,2,8,9,7,9,17,7,12,2,7,5,14,5,7,3,8,6,3,1,8,1,4,4,1,3,4,5,2,5,0,2,0,1,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,
10401,基隆市中正區,新豐里,2875,5929,2848,3081,18,20,20,13,34,31,24,24,24,18,22,25,28,28,25,22,17,17,19,17,26,14,18,13,28,24,41,26,42,40,43,33,42,43,45,42,46,42,40,40,35,40,36,39,30,39,46,43,37,33,38,42,36,26,43,30,39,29,32,32,31,35,47,31,52,69,37,61,72,67,46,65,74,77,62,64,58,78,58,48,54,56,52,71,60,56,40,73,49,70,65,64,75,78,60,64,47,64,58,64,49,59,59,65,52,60,43,57,48,62,47,41,40,59,34,37,40,49,32,38,18,43,34,34,35,41,32,30,21,26,25,22,23,28,10,15,9,12,7,14,4,10,9,6,13,15,7,16,7,15,8,15,7,7,5,8,8,10,4,1,7,5,5,4,2,3,5,4,3,3,5,4,5,5,0,2,3,6,3,1,1,2,3,1,2,4,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,
10401,基隆市中正區,正濱里,525,1181,630,551,0,3,3,3,0,3,2,2,3,5,4,4,1,2,1,2,1,2,2,1,6,1,5,3,4,1,4,3,7,3,6,5,6,7,5,11,10,6,11,9,7,5,7,6,10,11,7,6,11,6,6,9,3,3,12,8,6,5,7,1,11,8,9,9,9,5,9,4,13,7,12,8,13,9,6,3,10,9,4,7,10,6,11,8,9,7,9,7,11,9,9,15,15,10,9,5,12,8,7,8,17,10,19,7,16,4,13,6,12,11,13,13,11,6,8,7,9,14,11,11,9,9,9,8,11,15,8,10,9,8,12,6,8,9,7,10,1,5,4,6,2,3,4,7,6,8,3,11,6,4,6,4,3,6,1,4,4,4,3,3,5,4,2,3,4,2,0,3,1,2,5,4,4,2,1,5,0,1,2,3,4,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,
10401,基隆市中正區,正砂里,1162,2675,1354,1321,9,11,7,12,7,6,13,5,3,6,8,4,5,9,6,9,5,4,4,5,9,9,9,5,6,7,10,10,9,9,9,14,10,11,15,11,16,16,21,23,22,8,17,17,20,12,17,23,19,7,22,12,19,17,25,16,19,17,19,22,18,14,21,19,19,27,19,22,19,16,39,21,21,23,19,22,27,16,17,14,21,20,23,11,14,12,25,11,17,18,28,21,15,19,17,22,20,23,27,25,29,24,25,26,24,29,23,25,29,26,18,26,23,29,29,14,24,27,19,25,18,23,18,17,30,34,18,21,13,23,21,17,13,21,13,24,8,9,9,8,9,12,11,9,7,10,6,13,10,9,12,8,6,12,9,12,14,8,7,8,4,13,5,6,4,11,6,1,5,5,3,7,9,3,2,5,6,1,6,1,1,2,0,2,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,
10401,基隆市中正區,正義里,646,1460,758,702,2,2,6,3,4,2,6,3,1,2,5,2,0,1,2,0,1,7,3,5,6,4,11,7,8,10,11,3,9,3,12,8,10,3,11,8,9,5,11,10,3,7,9,9,9,13,18,9,14,11,9,8,13,8,10,8,9,11,9,6,10,13,8,10,9,9,10,7,9,5,7,10,10,8,16,13,12,5,10,10,8,6,4,11,6,11,10,5,10,10,9,8,9,12,9,8,8,10,6,16,19,13,14,13,10,14,16,12,14,18,21,11,12,18,17,8,11,8,17,22,10,16,11,14,9,19,19,8,15,10,14,13,10,11,8,6,11,6,8,3,6,7,7,3,4,8,3,6,5,6,2,4,5,11,2,2,5,8,2,5,5,2,3,2,3,5,8,5,1,1,5,5,3,0,1,3,2,4,3,2,3,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
