統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,雲林縣斗六市,公誠里,1008,2820,1355,1465,8,9,10,10,11,12,12,16,13,13,11,10,17,22,20,15,18,17,20,17,27,15,21,21,23,22,25,27,38,22,32,14,35,16,28,19,24,27,23,22,21,23,20,19,21,19,15,16,18,17,17,19,24,9,18,16,16,10,23,24,25,25,18,22,19,20,16,26,14,32,22,24,15,26,20,19,22,27,10,19,14,27,25,25,11,29,13,21,27,25,24,32,18,31,14,18,27,20,25,22,16,16,13,13,14,21,14,23,22,22,13,24,16,28,17,22,17,26,15,20,20,22,11,17,18,12,9,20,13,14,15,15,9,7,14,9,7,5,2,8,9,11,7,6,10,9,5,14,6,6,8,4,2,4,7,11,4,7,6,9,7,2,2,5,4,5,3,2,2,3,1,0,2,2,0,2,1,1,0,1,2,3,1,2,1,2,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,
10401,雲林縣斗六市,十三里,431,1342,688,654,5,6,1,4,7,5,3,2,2,4,2,4,5,5,7,4,4,7,4,7,8,3,7,8,9,5,8,5,5,9,12,5,8,5,14,11,8,13,3,6,10,14,14,9,6,9,9,6,16,15,5,11,8,16,8,10,13,6,8,4,10,10,9,13,4,13,14,5,10,10,8,9,16,12,5,12,10,12,8,9,5,11,8,7,11,5,13,7,8,3,10,10,13,9,9,8,11,11,13,13,11,5,11,8,15,8,12,9,8,14,15,7,13,8,12,6,8,16,14,12,8,12,14,4,10,6,9,4,8,8,6,9,12,11,4,5,7,5,6,2,4,4,6,1,5,11,4,10,4,6,3,1,3,1,4,4,3,8,2,0,5,3,4,8,6,8,8,2,2,4,1,2,1,5,1,0,1,1,1,4,0,2,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,
10401,雲林縣斗六市,嘉東里,570,1693,824,869,7,4,3,10,5,11,14,14,5,4,9,8,12,8,12,8,16,7,13,9,15,17,12,14,9,10,9,12,19,8,11,13,16,12,21,10,17,11,18,9,14,8,13,14,14,11,7,12,13,14,15,12,10,16,6,9,9,14,14,12,11,9,10,15,11,13,12,16,13,21,16,13,14,18,14,18,11,14,11,19,17,6,13,15,13,19,11,16,12,20,8,16,17,11,10,13,13,14,13,19,14,13,14,16,17,16,13,18,14,14,9,5,9,14,9,13,10,6,4,8,7,8,8,7,8,7,9,10,7,2,8,6,5,6,5,4,2,1,0,0,3,3,0,7,4,4,2,4,1,5,4,4,4,2,4,8,5,3,1,2,2,5,2,4,1,2,3,4,2,2,3,4,0,2,2,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10401,雲林縣斗六市,四維里,286,731,376,355,0,0,2,1,1,2,1,0,2,3,3,3,2,2,3,1,5,4,1,2,4,4,2,4,0,1,1,5,9,6,5,5,4,3,0,13,5,2,3,3,10,2,7,2,6,7,2,5,8,4,3,3,5,2,5,4,7,2,3,2,3,2,9,4,4,7,5,0,6,4,4,6,3,6,6,5,6,9,5,5,7,2,3,8,6,7,3,6,11,6,4,5,10,6,6,6,6,3,7,5,5,8,7,5,4,2,3,8,1,8,5,7,4,2,3,2,8,7,4,5,7,8,6,3,5,6,7,5,6,6,10,1,4,2,5,6,2,6,1,5,3,8,7,5,6,2,9,3,2,3,4,6,1,5,5,3,2,3,1,3,3,0,2,1,4,2,1,2,1,2,0,1,2,2,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,太平里,358,953,469,484,2,1,7,3,3,5,3,4,5,2,2,4,10,8,8,8,7,3,4,4,6,3,2,2,3,1,3,4,5,2,6,7,2,5,4,9,9,7,9,3,13,7,5,11,4,6,6,3,10,3,4,6,4,8,8,9,4,10,9,9,6,8,7,10,10,8,11,6,8,9,6,6,3,5,1,2,6,3,6,3,3,9,11,5,4,8,3,8,8,8,8,8,6,4,6,7,3,12,10,8,6,7,13,11,9,8,8,4,7,7,9,8,13,7,6,2,9,5,11,2,2,3,2,11,5,4,6,7,2,5,8,5,1,5,4,5,5,3,2,4,2,4,2,4,3,2,3,5,3,5,1,8,2,4,4,7,3,4,3,2,7,3,2,3,3,4,1,2,5,1,2,2,0,5,0,2,0,4,0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,崙峯里,1037,2843,1390,1453,17,13,10,10,11,17,16,9,7,11,15,9,11,15,5,8,12,8,16,7,16,8,19,11,14,15,15,16,20,17,18,26,19,17,20,27,18,24,18,26,26,13,21,19,25,20,10,18,29,21,13,19,18,21,23,17,15,16,25,18,23,21,27,29,23,28,29,20,22,27,23,21,19,21,20,32,26,16,21,17,8,23,19,17,12,24,13,21,13,20,20,22,26,33,25,29,24,33,25,17,30,27,25,34,21,21,17,19,18,18,24,28,17,19,22,15,21,17,22,13,25,17,15,18,14,26,22,14,12,10,10,16,6,8,10,13,9,7,2,9,8,12,6,6,6,15,5,6,9,10,9,7,7,12,7,11,5,7,6,9,5,7,8,7,6,5,7,4,6,8,8,8,4,3,6,6,3,2,3,4,1,3,0,3,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,忠孝里,704,1756,889,867,4,2,11,6,6,4,7,7,10,6,12,8,16,6,8,4,8,9,10,7,9,5,9,5,16,12,18,8,10,8,18,11,9,11,10,13,15,9,11,11,15,11,10,7,13,14,11,4,11,18,7,11,11,16,9,5,9,8,16,16,12,11,10,8,12,24,9,8,9,14,13,13,11,13,7,12,14,19,7,15,10,11,3,16,14,17,12,6,9,16,18,10,15,14,8,12,6,11,15,10,15,5,19,4,13,11,11,16,12,13,17,8,12,16,15,13,12,8,6,14,9,22,15,9,14,10,16,14,11,5,11,13,12,15,8,11,8,7,4,6,6,10,12,10,6,11,10,11,5,11,7,9,9,4,2,2,9,4,4,5,7,4,4,2,5,5,3,6,4,5,3,6,2,6,2,2,3,5,1,2,0,0,0,3,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,成功里,1059,3259,1564,1695,16,12,8,5,13,10,14,12,15,13,20,16,28,39,31,26,16,33,11,16,19,24,23,20,27,38,18,28,31,32,29,29,29,19,25,23,28,28,26,31,27,32,35,19,26,19,36,25,28,22,27,29,21,30,24,16,25,20,16,19,27,29,20,25,20,25,31,23,29,23,22,20,32,24,25,30,23,27,22,32,18,17,13,21,14,21,17,25,19,23,22,28,20,23,21,14,20,25,19,35,20,34,23,26,27,34,19,30,21,21,19,26,24,21,19,19,21,22,13,22,19,22,16,23,19,20,19,19,10,12,14,12,13,11,12,18,4,8,4,1,7,12,12,6,6,11,10,13,10,5,9,7,5,12,2,4,8,3,6,5,4,6,4,3,4,7,4,6,0,3,2,4,1,1,4,1,1,1,0,0,2,3,0,0,0,0,1,3,0,0,0,0,0,2,0,1,0,0,0,0,0,0,
10401,雲林縣斗六市,明德里,1368,4189,2121,2068,18,20,19,16,29,26,18,18,19,15,36,20,28,22,29,22,23,27,37,28,25,24,31,26,31,28,33,23,37,35,42,31,34,21,27,31,40,25,36,29,34,27,33,31,37,26,22,31,40,28,32,21,35,29,16,42,25,25,28,33,39,29,42,33,36,33,47,39,49,48,38,38,43,41,34,40,41,47,35,31,32,31,25,30,34,34,27,37,40,26,27,29,32,23,31,30,26,34,20,26,22,37,30,32,31,29,26,33,20,33,22,42,29,25,28,33,29,33,26,29,28,27,27,22,16,21,20,18,14,16,16,13,11,18,16,11,9,12,10,9,8,9,6,12,5,5,7,9,6,9,5,5,5,8,10,5,6,8,3,3,3,9,2,8,6,2,5,5,4,3,7,5,3,5,1,2,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,林頭里,1623,4965,2571,2394,13,16,15,12,19,17,26,19,18,12,17,13,14,7,20,22,15,16,21,15,33,27,30,38,35,41,32,31,43,35,30,32,43,23,43,38,41,36,46,55,58,33,45,43,48,35,42,33,49,26,33,24,37,49,30,20,27,30,40,33,46,28,32,37,34,37,48,33,38,37,40,44,32,30,34,39,41,58,42,28,28,33,45,43,31,41,42,48,40,40,42,41,35,47,46,36,32,42,41,38,30,42,43,41,31,46,34,38,32,48,39,27,44,32,28,37,34,41,18,35,32,28,26,31,16,24,28,28,23,24,15,20,10,13,10,18,12,16,13,17,8,17,11,20,14,14,18,14,9,16,6,10,14,13,8,9,12,10,7,10,9,11,7,3,18,6,16,6,26,0,19,2,16,1,18,2,23,6,15,2,9,3,6,1,11,0,7,1,3,0,5,0,2,0,2,0,0,0,1,0,1,0,
10401,雲林縣斗六市,梅林里,673,2087,1107,980,9,12,9,2,7,9,5,7,10,3,3,6,6,9,9,8,5,5,10,9,6,9,11,9,11,7,9,5,18,10,8,14,14,14,11,13,15,19,22,11,17,17,15,10,22,16,9,17,18,13,20,9,17,16,15,15,9,17,17,9,17,23,15,24,15,15,14,17,15,12,14,12,17,13,15,15,16,12,15,15,11,11,18,13,18,17,22,12,14,8,15,16,18,16,18,11,19,13,25,11,19,18,21,16,20,20,27,15,9,15,15,14,15,15,15,8,14,8,7,13,13,14,22,7,16,5,19,18,9,12,10,7,11,11,10,11,9,9,9,7,7,11,4,7,5,9,11,6,16,5,12,13,3,6,8,9,6,9,5,7,5,8,6,5,8,3,4,5,11,5,6,4,0,2,5,2,1,4,2,5,1,1,2,3,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,榴中里,1640,5273,2629,2644,24,17,18,19,19,23,26,36,18,17,21,27,23,26,17,16,17,30,17,20,28,27,30,28,27,44,35,39,33,30,53,38,27,30,46,39,53,32,49,45,37,40,44,32,32,41,48,41,47,45,41,36,49,41,41,42,34,37,34,41,50,46,39,56,60,45,43,53,46,40,37,48,33,43,40,51,44,50,44,43,49,43,47,45,28,41,40,28,38,39,47,33,46,37,29,26,41,37,33,53,30,45,48,43,38,41,39,40,40,35,49,42,34,35,37,41,36,39,36,29,28,26,41,27,34,30,32,28,15,21,19,25,17,24,21,21,9,15,9,11,19,17,15,15,16,20,12,12,16,10,8,8,11,14,8,14,12,14,3,9,12,6,10,8,10,8,4,6,9,5,2,6,5,1,6,4,3,4,4,6,5,0,2,0,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,榴北里,399,1363,741,622,5,1,3,3,8,7,3,3,2,7,6,4,12,1,7,7,10,3,10,7,6,8,11,10,11,3,9,5,12,5,12,9,9,9,11,9,9,6,15,9,10,4,14,9,11,13,8,10,15,10,9,10,10,7,15,11,17,8,12,9,12,13,12,11,14,13,13,8,15,8,15,18,14,12,9,15,11,4,8,12,9,11,9,10,10,9,9,7,11,10,8,7,9,7,14,8,11,7,8,9,11,10,13,10,14,9,6,12,12,10,7,12,10,10,12,10,8,8,9,6,11,3,4,11,8,3,8,7,8,9,7,3,10,5,6,5,5,0,7,5,4,6,7,7,5,3,3,4,3,1,1,5,6,3,1,7,3,3,2,4,3,4,2,5,1,1,2,1,2,5,0,2,1,4,1,1,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,榴南里,683,2197,1098,1099,9,15,10,9,15,10,9,6,7,8,8,5,9,15,12,9,8,8,9,11,20,9,12,14,18,19,9,16,17,28,16,23,21,14,19,20,15,21,27,18,18,13,15,20,17,14,10,21,23,10,21,18,20,17,20,19,20,11,16,14,13,9,19,22,22,26,29,30,24,16,24,13,20,32,23,24,21,19,16,29,16,17,20,17,15,18,12,22,13,9,18,18,17,16,18,15,12,15,14,19,18,8,25,22,11,20,13,12,19,17,11,11,19,15,16,16,5,9,8,15,6,9,11,8,7,12,7,9,10,11,9,6,8,6,6,3,7,4,3,4,3,3,6,3,2,6,2,5,4,7,8,5,3,1,5,0,4,2,1,4,5,1,2,4,6,5,3,4,3,2,2,4,0,1,1,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,江厝里,874,2608,1269,1339,10,6,11,10,14,14,9,9,10,11,10,11,11,12,4,16,17,14,12,17,19,10,15,11,16,24,24,17,16,23,21,30,23,20,15,15,18,16,11,19,22,21,19,20,18,19,15,19,25,10,20,19,25,16,18,22,11,22,13,18,13,20,28,23,26,30,30,25,20,25,31,20,19,26,22,28,18,29,24,17,21,13,16,26,12,22,21,18,22,27,23,21,17,16,22,15,26,17,21,21,21,20,22,25,21,16,16,21,16,23,13,17,19,25,18,15,21,19,13,13,15,19,11,15,12,8,13,14,15,6,7,8,15,8,8,6,2,1,6,7,8,6,3,8,4,4,4,7,7,11,7,11,5,12,7,7,5,10,5,3,2,5,3,5,2,5,5,8,4,2,0,2,1,4,1,4,2,2,4,1,0,1,2,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,雲林縣斗六市,湖山里,460,1395,770,625,10,1,7,3,8,3,9,5,2,3,5,3,1,2,3,3,5,2,7,3,8,5,3,3,4,9,2,5,8,5,8,3,11,7,9,9,8,1,10,5,9,10,8,8,11,3,12,8,11,9,9,4,8,12,8,6,9,4,13,6,9,12,9,15,11,10,11,13,13,9,18,8,24,8,4,7,13,10,10,11,11,6,13,8,10,13,11,11,8,12,10,6,13,9,7,7,13,8,20,5,8,9,14,8,18,11,16,7,10,8,11,11,12,10,11,14,6,7,18,16,8,6,16,10,12,5,8,11,5,11,10,12,8,5,8,8,7,5,3,0,12,11,2,7,6,7,9,11,2,5,7,6,7,6,5,8,4,3,2,7,3,5,7,6,6,4,2,5,2,4,1,2,1,3,3,1,1,1,2,5,1,3,3,0,4,2,0,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,
