統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,澎湖縣馬公市,安宅里,229,647,340,307,4,1,1,1,6,2,4,5,2,1,2,4,1,1,0,1,0,0,2,1,1,1,1,1,0,4,4,8,5,0,3,2,2,5,6,4,3,6,5,1,7,2,3,3,8,5,2,3,8,6,4,7,5,4,2,3,2,3,5,6,2,5,4,3,7,7,9,6,8,5,9,7,11,3,2,5,9,4,5,5,7,4,3,3,5,4,2,3,2,4,3,1,5,8,2,7,6,5,9,2,5,5,5,6,3,10,9,7,6,4,4,5,6,2,12,2,5,2,3,3,4,6,5,5,5,3,2,3,4,6,2,3,5,5,0,3,2,3,3,1,2,0,2,2,2,2,2,2,3,2,2,4,3,2,4,1,1,4,0,1,3,3,4,2,1,3,2,3,3,0,3,2,1,0,0,2,1,1,2,0,1,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10401,澎湖縣馬公市,山水里,640,1933,1015,918,11,8,16,6,12,12,7,10,9,6,7,7,6,5,10,4,12,7,4,10,7,4,4,4,6,3,9,2,12,7,12,8,9,12,13,13,9,8,16,6,8,13,10,9,12,12,7,8,10,15,12,13,18,11,14,15,20,9,12,22,17,16,19,17,16,15,14,16,24,26,17,20,13,20,17,16,16,15,23,20,16,22,18,12,18,12,22,14,14,19,16,15,10,11,20,16,21,12,15,7,16,9,9,15,15,9,21,8,18,11,23,13,18,15,13,12,11,12,14,15,14,16,9,15,11,8,15,18,7,14,17,7,7,6,1,11,12,5,4,5,10,5,6,2,8,4,7,6,7,5,5,9,3,6,2,7,3,2,8,5,5,10,2,7,10,8,3,5,4,3,3,3,2,2,1,4,4,3,1,3,0,3,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,
10401,澎湖縣馬公市,復興里,285,491,301,190,0,0,0,1,1,1,0,0,1,1,1,2,0,1,2,2,0,0,1,0,2,1,2,0,1,2,1,1,1,1,0,1,2,1,1,1,3,0,3,1,4,4,8,2,7,3,10,6,12,2,4,4,12,4,7,2,8,4,7,3,14,6,9,7,7,0,6,3,7,3,7,5,9,6,7,1,9,4,5,0,3,4,0,0,3,1,4,5,4,6,3,0,2,1,5,2,0,4,3,1,6,3,4,0,4,5,5,3,4,2,4,2,5,2,3,4,4,0,2,3,0,3,5,2,6,3,3,4,6,1,2,5,1,2,1,0,2,3,0,2,1,0,0,5,2,2,2,1,1,2,2,2,1,2,1,1,1,2,4,0,0,1,2,2,2,1,0,1,2,1,0,1,1,2,0,2,0,0,1,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,朝陽里,2273,6437,3163,3274,26,19,30,22,29,22,23,29,23,26,14,22,15,26,29,18,18,23,25,30,35,23,42,39,48,48,51,40,47,53,37,39,42,28,55,40,37,41,52,37,39,52,50,45,50,64,45,46,62,52,46,46,57,57,49,42,56,42,53,49,66,55,64,50,62,52,67,50,51,52,66,69,56,37,47,51,54,80,46,47,39,59,43,42,40,41,34,49,44,45,41,49,45,45,42,45,29,41,41,35,27,44,40,43,42,48,50,62,45,50,39,53,51,68,58,58,55,50,41,52,52,63,48,40,45,49,42,39,38,41,32,35,27,35,16,30,23,24,23,19,12,21,24,18,7,13,12,14,13,27,17,18,12,10,14,8,10,14,7,11,6,10,10,12,6,21,14,7,6,5,15,11,4,10,6,7,1,4,3,2,4,1,0,4,0,2,1,4,2,1,0,2,0,0,1,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,東文里,1262,3720,1842,1878,9,16,18,14,15,16,15,16,10,12,18,10,20,13,19,22,22,11,31,20,22,20,25,43,37,29,33,29,49,27,32,20,24,16,32,34,35,23,27,31,38,25,28,29,43,32,31,29,39,33,18,36,23,25,36,27,33,32,33,27,31,23,30,27,21,38,32,27,33,30,27,38,21,30,22,33,16,34,30,36,24,40,27,24,31,31,20,29,29,41,23,35,32,33,33,29,29,38,28,28,37,39,25,29,28,31,25,32,26,34,29,41,25,24,28,27,37,15,20,18,17,16,14,22,12,17,14,16,9,14,15,9,8,14,6,8,11,7,5,8,5,5,14,4,4,9,7,8,4,2,8,10,3,4,6,8,5,9,8,3,1,6,4,4,3,4,4,4,5,4,1,2,0,1,6,3,5,1,0,2,1,0,1,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,東衛里,796,2196,1149,1047,7,9,14,5,16,10,12,9,10,4,9,7,4,4,5,8,14,6,11,8,12,8,11,3,7,3,8,13,18,12,11,11,12,23,23,17,15,19,20,16,20,8,15,13,10,13,17,19,14,18,21,20,20,19,18,11,10,13,15,14,20,20,23,16,19,13,21,12,21,23,16,23,26,15,16,20,33,14,21,24,21,18,15,24,22,7,22,22,17,18,16,8,22,15,12,19,19,14,17,14,18,15,17,23,18,20,18,16,21,9,13,10,13,17,16,12,10,17,14,13,10,13,11,11,11,9,18,16,15,16,8,20,10,13,5,5,8,13,6,3,3,4,8,6,7,7,7,5,8,1,3,10,8,4,1,3,7,11,4,6,3,7,2,4,5,4,0,7,3,1,5,2,5,0,4,1,0,1,1,4,2,1,1,2,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,案山里,864,1945,1097,848,5,3,3,6,7,4,9,4,1,3,6,3,4,5,5,5,5,2,5,5,8,5,6,2,7,3,5,5,12,9,7,10,7,13,7,8,13,12,13,15,14,14,20,17,41,9,23,13,23,12,25,17,23,20,22,14,16,8,28,16,32,16,22,15,17,17,27,17,18,14,20,12,21,9,22,13,20,14,21,9,16,12,13,9,14,8,10,13,14,14,10,5,15,10,13,13,17,16,14,17,14,17,16,9,21,23,26,12,18,15,15,12,19,22,14,13,15,10,10,10,15,16,12,9,11,8,15,7,9,11,14,11,11,7,6,1,10,9,5,6,7,5,4,3,5,2,6,6,2,10,2,6,3,3,7,10,10,7,3,4,10,6,3,7,5,6,10,6,3,4,3,3,6,2,3,4,0,2,0,2,0,0,0,2,2,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,桶盤里,113,354,187,167,6,5,6,3,6,2,2,2,3,1,1,3,2,5,2,2,2,3,2,3,0,4,3,1,2,1,1,3,3,4,3,2,3,3,3,0,3,2,2,3,3,2,2,3,3,3,1,1,3,2,2,3,2,5,3,1,2,5,0,1,3,3,1,2,2,1,4,4,1,7,3,9,6,6,4,4,3,3,3,3,4,2,3,1,2,3,4,0,6,2,4,2,1,2,7,0,3,2,0,1,2,2,4,0,6,4,2,2,3,1,3,0,0,1,3,3,2,1,1,0,2,1,2,0,2,1,1,1,0,2,0,0,0,2,1,0,4,1,0,1,0,1,2,1,2,1,1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,烏崁里,371,1086,572,514,8,5,5,5,13,6,3,3,5,3,2,3,2,0,3,3,11,3,2,8,2,3,1,4,4,4,4,3,6,7,5,4,4,3,6,6,5,11,9,5,5,4,11,7,8,7,8,7,5,7,10,7,6,8,9,8,10,10,5,7,10,6,10,5,8,6,9,10,5,13,12,9,13,8,8,6,8,9,11,4,9,11,6,3,5,5,12,8,9,6,11,4,7,9,13,4,8,10,10,6,10,11,12,9,9,8,5,6,13,10,5,8,6,7,9,1,6,8,7,2,8,7,6,12,3,11,7,12,11,5,12,4,5,5,3,0,2,1,2,4,3,1,3,4,2,5,7,8,4,7,5,3,2,1,2,2,4,3,8,8,7,2,2,7,5,3,5,1,1,4,2,2,1,3,4,4,0,2,2,2,0,0,0,1,0,5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,石泉里,1025,2916,1469,1447,12,15,17,14,15,19,15,17,12,13,15,12,15,14,9,12,19,11,11,13,13,6,4,11,7,11,11,12,18,17,27,18,23,17,22,19,29,20,24,23,24,26,20,16,27,15,32,31,26,25,26,22,20,24,26,27,25,20,22,24,25,27,37,33,28,25,21,23,29,22,33,23,28,33,28,24,25,26,26,31,23,24,30,31,22,32,24,28,31,31,32,26,31,33,20,20,19,26,29,11,24,29,21,19,25,18,18,16,26,22,11,23,13,23,19,20,10,21,21,23,10,14,13,16,20,16,14,14,12,17,4,9,10,5,5,4,13,5,3,5,2,5,5,6,4,7,4,3,3,8,3,7,5,3,3,2,1,2,5,2,6,3,5,3,3,2,4,4,4,2,4,3,2,2,2,1,3,1,1,2,0,1,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,
10401,澎湖縣馬公市,興仁里,403,1076,559,517,3,4,7,2,4,6,7,3,2,2,6,1,2,3,4,3,3,5,5,2,6,5,5,6,5,9,5,6,5,5,7,7,6,9,4,7,6,9,7,7,7,7,5,9,9,6,10,6,6,9,9,10,11,10,7,10,9,6,4,8,12,5,8,8,19,14,13,9,10,16,13,13,14,8,9,12,12,8,5,8,8,7,11,9,17,8,5,8,7,6,11,5,13,7,13,6,9,8,5,9,14,8,10,8,6,4,10,12,8,3,9,8,9,4,4,5,8,6,4,7,8,10,8,7,3,5,7,5,7,5,5,5,3,2,1,2,6,3,2,2,0,2,2,4,4,3,5,0,0,3,0,6,5,8,2,3,3,1,3,3,4,0,1,2,2,2,1,1,2,4,0,1,0,1,0,2,0,0,0,1,0,0,0,0,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,菜園里,158,484,256,228,2,0,0,1,4,2,0,1,2,1,2,2,0,1,2,0,0,2,2,1,4,0,0,5,0,4,0,3,3,3,2,2,0,0,1,5,4,4,2,4,5,2,5,2,3,2,4,2,3,4,6,2,5,4,4,2,4,1,4,6,1,2,5,4,4,3,6,3,6,3,2,0,6,2,2,4,3,3,1,2,6,6,4,3,7,6,1,4,5,1,7,6,6,3,4,7,6,4,7,4,2,6,5,4,5,1,8,6,4,0,3,1,4,3,4,5,3,6,3,2,5,0,7,6,4,2,0,4,2,3,2,2,1,2,2,4,3,4,1,2,0,1,2,1,1,1,2,2,1,1,1,1,3,2,1,0,3,1,3,4,4,1,0,4,1,1,1,1,1,1,1,1,0,1,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,澎湖縣馬公市,虎井里,301,816,452,364,2,0,5,3,2,3,2,4,3,3,0,4,1,3,2,5,1,3,3,3,3,2,2,5,2,2,3,1,4,1,3,0,5,3,4,2,7,1,2,6,4,4,7,5,7,6,11,4,12,3,8,3,5,4,6,5,11,4,6,5,5,6,3,4,2,9,5,6,4,6,10,7,8,5,5,6,6,9,4,5,11,5,6,6,5,3,3,2,9,4,5,6,7,4,8,2,5,4,13,7,11,6,8,6,8,3,5,3,2,4,6,3,9,7,10,5,9,7,11,3,7,6,3,4,11,4,6,3,5,6,8,5,4,0,5,5,2,1,1,2,3,5,6,1,3,8,5,0,3,8,2,2,8,6,7,7,3,3,3,2,5,7,2,2,3,4,1,3,3,1,0,5,0,1,5,3,1,1,0,4,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
10401,澎湖縣馬公市,西文里,1372,3743,1914,1829,18,15,19,13,18,18,20,11,13,15,15,24,14,13,20,23,19,16,12,13,27,16,38,37,33,33,47,25,37,15,38,30,28,21,33,32,34,24,31,32,34,34,26,37,43,28,41,27,34,34,29,24,31,29,37,21,37,24,36,27,30,31,31,28,27,18,24,36,36,22,23,35,21,32,26,30,27,43,24,27,19,33,21,21,20,32,20,32,35,29,26,29,34,23,20,25,16,38,35,33,32,27,28,30,25,28,27,27,22,25,20,25,21,22,37,19,19,20,22,21,15,22,16,20,31,14,22,14,12,23,16,16,10,7,9,7,13,10,6,10,11,9,3,11,5,4,11,9,5,8,10,8,8,8,8,7,7,8,9,7,7,8,5,5,4,4,15,5,6,9,4,3,1,4,3,2,1,6,2,6,2,0,3,2,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,
10401,澎湖縣馬公市,西衛里,3038,6168,3108,3060,20,19,14,20,28,17,16,16,15,21,12,14,17,14,21,15,20,17,13,13,25,30,47,25,35,44,32,51,49,40,34,26,31,34,31,36,142,127,219,182,214,189,222,220,119,119,53,38,40,38,36,33,50,38,38,32,45,28,41,41,32,43,32,31,40,52,44,36,43,42,36,50,39,41,42,37,42,39,27,37,39,32,34,43,45,37,37,45,45,41,39,36,36,48,40,40,39,34,33,51,34,39,44,29,40,42,43,30,25,41,41,37,29,35,29,28,39,34,23,31,21,24,19,28,29,24,27,31,23,23,26,20,20,18,8,11,13,18,7,12,7,12,8,5,8,11,5,11,16,8,9,14,9,10,8,11,4,8,6,11,5,3,3,8,5,6,7,8,4,5,4,3,2,2,3,3,4,2,3,4,2,3,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,
10401,澎湖縣馬公市,重光里,561,1668,830,838,11,1,6,4,8,7,9,5,3,9,3,6,6,4,4,5,4,6,4,6,4,9,5,7,11,9,4,10,7,12,10,10,2,9,12,13,11,8,21,9,14,8,19,18,11,17,14,13,16,7,13,6,17,12,13,11,8,7,15,11,13,14,12,9,10,13,20,22,16,18,12,18,17,14,15,14,14,16,9,9,12,7,15,15,15,15,14,13,20,17,11,15,11,9,14,15,16,14,17,10,16,19,16,18,9,21,14,10,10,13,18,16,7,11,12,10,13,13,13,10,16,8,9,12,7,6,4,8,8,13,6,3,1,5,6,2,6,9,4,8,5,8,6,5,8,2,2,1,4,4,1,5,4,6,3,3,5,4,3,4,2,3,4,4,3,7,4,4,2,5,2,5,2,5,1,2,1,2,2,3,1,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
