統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,彰化縣彰化市,光復里,322,938,472,466,1,0,4,6,1,3,4,0,2,3,3,6,10,5,8,5,8,6,6,2,2,4,6,4,13,8,11,8,5,11,9,8,5,9,7,4,5,5,5,7,11,8,3,4,3,6,6,2,4,3,6,4,6,9,9,8,6,5,5,7,4,4,5,5,9,4,7,12,5,5,6,5,3,12,10,7,3,11,4,5,1,3,5,6,5,5,6,1,5,8,4,5,10,5,4,9,7,5,8,6,6,4,8,4,5,5,6,8,9,5,2,11,9,8,12,2,10,1,3,11,8,5,7,6,7,11,14,6,13,7,9,4,9,9,6,5,5,2,4,4,3,5,4,1,4,4,0,6,0,5,2,1,0,6,2,3,5,4,2,0,0,3,4,4,1,1,0,1,0,2,1,2,1,1,4,5,0,1,1,1,1,5,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10401,彰化縣彰化市,光華里,363,892,443,449,7,3,3,1,2,2,5,5,3,3,8,2,5,6,4,4,3,4,4,0,2,7,5,2,1,1,1,4,5,4,3,5,5,3,5,3,4,5,4,2,6,8,11,3,4,3,8,5,9,1,6,2,10,9,2,5,8,3,8,3,3,5,5,4,6,6,1,5,4,4,8,8,6,8,11,6,8,6,7,5,4,3,4,5,6,9,4,7,4,7,5,11,8,2,6,6,7,7,4,11,4,6,5,6,9,5,6,5,9,6,4,6,6,6,9,10,7,11,10,8,6,10,10,7,10,9,5,5,4,4,4,4,4,3,5,4,3,3,1,9,2,0,5,9,2,7,3,2,8,4,3,6,1,4,4,8,9,6,5,5,2,6,4,7,3,4,0,2,0,2,2,2,1,6,2,3,1,1,0,2,0,1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
10401,彰化縣彰化市,南安里,661,2495,1265,1230,12,13,13,10,8,13,8,11,4,12,14,14,13,11,15,11,18,9,17,13,12,14,14,11,13,11,13,7,12,14,25,11,14,12,18,16,15,14,12,21,15,15,21,15,19,8,14,15,18,23,18,10,23,17,25,16,20,21,25,22,27,23,27,33,26,31,24,30,22,24,28,34,27,26,29,31,20,20,26,20,16,22,21,19,16,12,15,15,17,17,14,12,16,13,19,19,16,11,17,10,14,18,13,15,24,20,21,18,18,23,20,19,24,25,12,15,18,11,15,19,12,17,21,14,8,17,17,22,11,9,12,7,9,11,10,12,4,7,7,7,8,6,6,10,1,6,5,5,7,5,7,2,7,6,2,11,4,4,7,7,5,6,7,5,4,3,2,1,3,2,2,2,2,2,1,0,3,4,0,1,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,南瑶里,2977,9187,4430,4757,29,42,31,30,48,48,43,33,27,40,33,39,30,44,38,46,40,37,48,47,42,42,60,48,66,60,48,69,72,67,71,54,57,56,52,69,94,66,77,65,68,53,67,69,73,64,70,68,77,67,90,60,69,62,66,48,51,63,83,84,84,69,80,73,85,79,63,80,87,62,81,98,73,70,89,85,64,87,63,86,69,78,72,65,63,62,50,73,64,85,62,73,70,72,54,58,54,76,53,69,59,88,63,80,63,68,55,78,66,71,77,69,52,58,59,69,67,60,63,69,50,71,43,85,53,78,61,67,42,51,41,53,40,51,36,29,29,26,27,21,29,39,23,27,24,36,22,34,34,40,14,16,17,15,22,28,17,20,12,17,11,24,15,12,8,11,7,9,10,5,5,5,3,8,1,9,3,6,3,2,1,2,1,2,1,1,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0,1,
10401,彰化縣彰化市,南美里,567,2079,1067,1012,10,6,7,12,5,13,5,5,9,7,9,6,8,7,4,12,8,8,5,15,15,6,14,10,18,10,17,6,14,12,15,18,20,16,13,10,12,12,8,14,12,15,22,18,18,15,20,19,19,19,13,16,23,18,12,14,17,20,16,13,18,24,21,15,28,19,23,16,23,26,21,20,13,16,13,22,17,23,13,15,13,20,14,15,15,9,19,13,19,11,20,12,13,18,13,14,14,21,22,7,21,15,15,13,23,11,20,10,12,14,17,14,11,11,12,11,18,10,9,11,25,17,12,14,14,11,14,11,11,9,12,5,7,6,2,7,3,7,4,5,5,5,11,6,5,8,5,4,4,6,7,11,2,2,2,5,3,3,4,7,3,4,0,4,4,7,3,3,2,6,1,3,2,2,0,1,0,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,南興里,2746,8750,4211,4539,41,32,43,37,40,49,43,36,35,22,35,28,29,26,36,32,35,32,39,52,51,60,69,72,118,84,91,81,103,78,79,82,56,79,76,79,89,80,82,62,67,71,79,73,68,66,67,58,80,88,63,64,78,74,59,48,68,65,68,72,76,72,78,70,70,69,59,88,67,70,69,81,69,70,68,78,68,82,61,86,56,68,58,64,62,73,53,76,58,81,55,83,66,80,61,66,60,72,48,66,65,76,71,75,71,77,52,70,53,69,57,62,58,84,42,64,61,64,48,44,51,48,52,42,37,44,38,41,38,39,33,34,17,30,21,26,20,26,15,16,17,19,17,25,20,16,14,17,12,10,6,14,10,11,11,21,6,9,4,12,6,7,4,12,5,11,6,10,4,10,3,4,6,6,4,7,3,1,2,2,1,2,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
10401,彰化縣彰化市,卦山里,1067,2965,1470,1495,13,7,8,4,12,13,7,13,16,16,13,14,13,17,20,22,11,13,15,15,11,7,19,9,18,8,23,8,20,12,21,13,15,19,20,19,23,10,23,25,27,22,17,22,27,24,32,18,21,20,27,19,25,20,20,21,16,23,15,20,20,17,25,21,14,23,24,19,19,18,13,22,20,25,27,17,16,17,20,19,25,18,13,23,21,17,16,21,23,22,17,27,26,14,26,24,22,21,24,33,20,28,17,27,21,35,23,17,36,34,17,21,16,26,18,20,24,20,17,18,24,32,25,18,13,23,20,23,20,21,16,26,16,19,11,11,10,14,2,9,10,6,7,11,10,15,9,10,13,13,10,8,9,10,10,11,8,10,4,6,2,4,8,6,6,10,6,8,4,7,6,7,7,5,3,4,4,1,5,2,2,2,0,1,0,1,1,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,
10401,彰化縣彰化市,古夷里,878,2927,1477,1450,14,17,13,8,13,10,14,14,10,11,6,9,8,9,9,6,15,10,10,13,11,13,14,19,30,16,25,18,22,22,19,19,22,15,21,21,26,29,18,24,17,18,26,22,19,20,29,26,29,27,24,22,20,19,25,18,15,22,21,23,35,15,25,21,29,35,39,24,38,27,36,31,22,28,30,27,25,36,23,26,18,20,21,10,21,17,24,25,20,14,12,13,17,22,16,21,18,23,20,21,30,22,21,17,25,27,25,13,24,26,19,19,24,21,22,32,18,24,24,27,12,27,12,21,17,24,21,20,11,20,17,15,7,12,14,8,9,4,8,4,2,6,9,11,10,5,6,7,7,6,3,5,3,9,5,1,6,4,0,4,6,4,0,7,4,2,3,3,2,3,3,1,3,2,1,4,0,5,3,0,2,0,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,台鳳里,1586,5212,2667,2545,25,24,26,16,32,25,26,22,16,14,23,17,15,26,17,16,24,15,22,27,24,16,25,20,19,20,27,20,30,27,36,20,22,27,37,26,38,39,43,34,41,36,39,39,46,34,48,39,50,41,49,40,60,52,59,45,59,46,48,43,53,54,62,47,62,53,68,39,47,45,51,52,62,39,47,32,48,37,31,44,29,36,34,34,30,22,37,31,37,16,36,29,39,39,26,43,35,35,29,39,26,54,34,49,53,48,50,57,37,60,52,54,51,52,44,49,38,52,44,43,44,39,34,31,35,54,38,23,28,29,20,18,22,24,19,12,6,10,8,12,9,13,11,3,6,14,4,10,7,7,5,9,7,13,5,9,2,9,6,11,3,5,1,8,4,4,6,0,8,8,0,4,0,3,1,3,4,5,2,1,0,1,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,向陽里,1928,6109,2923,3186,47,26,26,23,36,37,39,26,18,30,33,32,36,47,36,33,43,31,41,36,34,42,40,40,39,53,60,57,70,52,66,49,42,64,62,50,66,47,51,54,47,40,56,55,48,44,50,46,46,38,58,47,49,49,46,38,40,40,52,47,39,53,44,52,46,43,43,52,54,67,41,59,39,52,51,43,51,68,45,64,47,77,52,69,46,61,56,59,37,56,45,58,40,52,42,42,38,49,33,44,41,52,42,58,38,57,33,47,37,47,33,38,29,38,43,38,37,41,31,38,40,39,27,31,24,32,27,27,24,31,22,23,14,14,15,14,12,7,3,9,7,9,8,12,12,9,5,6,10,12,3,3,10,6,4,3,2,6,4,3,3,8,2,6,3,7,4,7,0,2,3,2,1,2,0,2,0,0,2,2,1,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,和調里,1056,3382,1718,1664,17,20,18,14,22,23,22,14,20,18,16,18,23,21,23,14,27,12,16,12,25,16,29,17,25,25,36,22,28,37,28,19,21,26,15,19,30,18,23,18,15,17,19,32,22,11,30,16,26,23,24,20,29,27,26,17,25,28,34,33,35,20,34,31,25,31,31,31,27,21,30,36,25,33,29,26,25,32,27,33,23,31,19,25,23,23,34,30,23,16,27,22,21,16,23,10,19,23,20,24,15,27,30,22,17,20,21,22,21,17,28,15,28,27,17,28,23,16,24,22,12,20,15,21,17,16,18,30,19,24,18,23,11,18,11,16,10,9,11,9,9,6,9,3,13,14,16,9,8,6,7,15,10,9,7,9,4,7,5,13,4,6,1,9,4,5,4,1,5,6,2,5,3,3,1,4,1,3,3,2,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,
10401,彰化縣彰化市,國聖里,829,2938,1504,1434,12,10,16,11,15,17,11,10,9,10,11,5,4,6,9,10,9,11,5,11,10,9,16,12,25,26,23,24,24,21,23,13,19,14,19,25,18,15,22,23,26,18,28,21,35,16,18,24,31,19,31,27,28,25,28,22,21,25,21,25,23,27,29,32,27,25,36,22,22,19,27,27,32,27,24,21,27,30,24,14,26,28,19,13,26,17,21,21,21,23,21,17,23,23,14,18,25,22,21,18,14,11,21,32,25,18,16,18,18,21,18,24,29,25,14,19,24,23,14,13,24,24,20,16,25,17,15,23,14,23,10,7,12,13,5,13,12,11,10,13,9,12,16,13,10,7,3,8,8,9,12,8,9,6,3,9,5,5,5,5,4,5,1,5,5,5,7,5,2,4,0,4,2,2,1,0,2,1,1,2,2,2,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,大同里,463,1171,605,566,6,3,3,6,2,7,1,5,1,4,4,2,2,3,0,0,2,1,2,1,2,1,4,4,2,4,7,2,6,6,7,2,8,3,4,15,8,7,10,12,14,4,6,9,13,5,13,6,8,2,10,2,8,6,7,6,6,5,9,2,6,3,9,10,8,6,4,8,11,9,6,6,9,4,7,10,5,9,7,2,3,7,7,10,6,4,7,7,7,12,6,10,7,14,6,13,10,13,13,9,9,9,11,9,9,9,11,5,10,10,12,9,12,14,6,4,16,11,10,6,8,8,9,10,11,7,9,6,11,7,9,7,9,9,7,5,7,5,2,5,6,2,3,6,4,8,9,7,5,6,7,9,8,6,4,10,8,7,3,7,5,1,6,8,3,3,6,7,4,4,7,1,1,5,1,3,2,5,2,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,
10401,彰化縣彰化市,大竹里,1141,3905,1951,1954,19,22,21,21,24,24,16,23,17,17,23,18,28,16,19,16,14,16,24,25,24,17,17,17,22,19,18,16,30,25,37,22,27,25,33,34,20,29,28,26,32,18,29,29,27,23,26,27,29,22,27,23,30,33,29,20,27,24,34,34,35,35,37,50,35,36,54,32,31,30,43,38,36,44,39,34,40,36,36,37,27,29,30,33,32,23,21,22,23,36,28,28,31,28,29,33,24,29,17,21,30,23,26,28,19,25,32,27,24,29,26,25,31,31,18,25,33,31,32,23,20,31,15,26,19,27,15,27,24,14,21,22,19,19,9,13,11,6,8,10,17,12,12,5,10,17,9,17,6,17,8,9,6,8,5,3,9,11,6,6,4,12,4,5,5,7,6,7,4,1,2,4,3,0,1,3,1,7,0,1,0,1,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,
10401,彰化縣彰化市,安溪里,728,2278,1162,1116,13,12,14,18,18,16,16,12,9,12,15,12,19,16,16,7,10,13,8,17,14,17,15,6,6,10,10,8,14,13,15,14,14,12,7,7,16,10,22,15,20,6,10,20,18,17,20,13,15,8,14,17,16,11,17,16,14,8,17,25,18,25,24,19,31,31,21,25,26,19,33,22,34,28,21,21,24,28,29,31,28,19,18,25,14,23,25,17,19,15,16,15,22,11,15,14,12,7,16,10,6,14,14,14,10,13,21,15,11,18,16,10,14,11,10,20,12,16,15,20,6,18,15,15,14,13,13,17,14,10,19,12,4,8,10,7,3,4,4,5,8,4,5,6,7,6,1,4,6,7,8,6,3,1,2,5,4,1,2,3,2,2,0,3,1,3,3,0,0,4,0,2,1,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,彰化縣彰化市,富貴里,373,1049,522,527,1,0,5,2,3,2,6,5,2,4,6,1,0,1,2,5,6,5,0,3,3,4,2,3,4,3,1,3,6,4,7,3,6,5,6,5,6,6,7,7,7,8,6,7,6,8,6,5,13,8,5,5,10,5,6,7,7,6,6,9,6,11,9,11,2,8,10,9,9,6,7,8,11,6,6,9,8,12,6,8,10,10,4,5,7,5,11,8,6,5,7,6,5,7,8,6,3,11,4,5,9,8,14,7,10,3,9,8,5,10,4,9,8,7,8,2,11,7,8,10,8,7,12,11,9,6,9,7,7,12,8,9,3,10,5,8,9,4,1,3,4,8,5,5,8,2,5,2,4,3,4,7,3,3,4,6,3,5,0,11,3,5,6,2,13,6,1,2,3,2,2,0,2,4,1,2,0,3,1,1,0,1,1,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,
