統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,苗栗縣苗栗市,文山里,1380,4482,2274,2208,23,29,19,28,20,11,26,13,21,14,33,19,23,21,31,17,29,23,14,17,41,26,33,37,34,31,37,35,49,33,37,28,28,24,32,45,45,43,42,32,32,27,38,34,38,37,36,37,37,31,36,29,35,38,29,28,34,26,28,25,37,32,26,30,37,37,44,44,28,34,42,35,36,35,20,22,29,35,43,41,17,32,37,35,23,38,33,23,39,37,35,32,27,34,32,24,43,43,28,29,36,43,37,39,30,28,32,41,37,31,31,39,28,24,28,30,22,19,23,31,24,29,23,23,21,24,26,14,26,26,18,24,12,14,16,16,13,8,11,9,7,16,11,18,13,19,21,13,9,14,15,10,16,6,10,11,5,11,13,10,9,9,7,6,8,6,1,4,1,5,3,7,2,5,4,6,2,4,1,1,1,1,0,1,2,2,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,
10401,苗栗縣苗栗市,文聖里,1249,4094,2085,2009,21,13,17,24,28,20,21,15,18,11,16,10,10,15,15,14,23,19,23,18,26,26,30,30,30,29,36,38,39,32,54,39,35,27,31,38,42,28,41,32,27,29,45,27,33,23,31,34,32,32,36,25,30,27,34,26,26,20,22,32,29,28,35,24,38,35,48,42,39,27,32,49,43,40,40,41,33,33,38,33,32,29,35,31,28,33,31,37,49,40,24,40,36,42,28,24,32,24,31,33,32,26,25,33,25,30,28,36,29,21,26,31,21,29,18,25,32,22,18,27,23,24,14,15,25,19,19,21,16,19,9,18,15,12,12,14,11,6,6,12,7,11,9,10,11,11,8,12,8,11,3,7,11,10,7,8,2,5,5,6,5,5,6,5,5,8,3,3,1,7,0,3,7,1,6,4,2,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
10401,苗栗縣苗栗市,新川里,524,1481,786,695,6,10,5,5,7,5,6,5,3,5,5,5,4,2,4,6,9,8,2,6,10,7,6,10,8,10,8,5,10,8,10,10,4,9,13,9,13,9,14,8,10,8,14,12,12,9,18,8,8,7,4,16,12,12,5,10,7,10,16,8,7,6,16,9,8,7,6,19,9,6,16,11,9,17,15,9,10,6,14,18,10,3,11,9,11,10,13,7,10,10,18,8,12,14,9,9,9,10,16,15,14,15,14,10,10,9,18,10,18,10,14,8,13,7,10,7,13,7,11,7,5,9,9,2,14,10,6,8,5,7,6,7,8,9,8,6,8,3,6,1,6,2,5,6,8,1,4,6,9,3,3,6,5,7,8,6,2,4,9,12,8,3,3,3,4,5,5,3,3,5,4,4,3,3,2,5,0,2,0,3,2,2,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,
10401,苗栗縣苗栗市,新苗里,378,1031,518,513,3,3,2,5,4,3,2,4,6,1,2,1,1,2,4,1,1,2,2,1,0,0,3,2,1,0,5,6,6,4,5,4,6,3,3,3,8,5,3,4,6,8,10,10,15,8,9,10,5,5,8,10,12,10,4,10,6,12,4,7,7,9,7,7,9,10,11,8,10,6,10,7,6,8,4,3,5,6,7,7,7,10,3,5,7,4,9,7,11,8,5,10,6,6,6,7,5,7,5,7,3,8,10,8,11,8,13,4,12,9,9,14,13,8,7,5,14,7,6,12,10,11,6,7,9,8,9,9,9,7,7,3,5,3,6,6,6,4,1,3,1,2,4,4,6,5,3,3,4,8,5,6,2,8,3,6,5,7,4,8,3,3,2,3,5,7,2,0,4,1,4,4,3,3,4,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
10401,苗栗縣苗栗市,新英里,694,2097,1090,1007,13,12,16,8,11,12,10,12,5,3,6,6,6,6,14,3,5,5,12,11,9,9,12,19,16,13,15,16,16,17,17,11,12,7,12,19,18,15,12,14,11,9,16,11,13,14,19,18,15,13,11,20,21,14,15,17,11,9,9,15,24,19,20,16,24,26,26,17,23,17,26,15,16,13,19,11,18,12,16,16,16,15,13,17,9,10,12,14,19,10,11,14,20,9,11,16,21,21,10,20,18,15,12,14,17,21,18,16,14,23,23,22,20,16,13,16,17,12,15,9,12,16,18,12,11,8,11,21,8,8,10,11,14,3,9,5,6,1,7,4,6,8,11,2,4,2,3,6,6,4,2,5,2,6,3,3,4,3,2,6,3,7,6,15,2,0,3,3,3,2,3,1,4,2,4,2,2,2,1,2,4,1,0,2,2,2,2,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,
10401,苗栗縣苗栗市,水源里,1053,2908,1436,1472,14,17,13,16,16,13,15,6,13,9,6,8,9,9,12,15,19,8,17,13,11,11,9,11,10,19,13,12,14,11,12,11,14,12,18,24,19,19,25,22,21,22,29,23,30,17,28,20,22,27,33,27,21,22,20,19,20,21,24,22,28,27,26,21,27,31,35,27,17,26,30,35,28,19,23,18,16,25,17,23,14,15,13,15,15,20,28,11,17,16,25,31,17,31,21,24,23,28,17,22,20,19,28,32,23,24,28,27,22,27,18,17,25,35,18,20,27,24,21,16,22,23,19,19,20,13,17,22,18,19,17,13,10,12,9,9,3,6,6,10,9,10,5,15,10,6,5,9,5,6,6,4,7,10,8,10,9,10,6,5,3,6,1,5,3,2,5,8,5,5,2,6,3,5,0,4,3,2,1,0,0,1,2,3,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,
10401,苗栗縣苗栗市,清華里,1339,3740,1819,1921,22,18,10,13,16,12,9,17,12,10,5,12,14,13,25,25,19,13,12,12,18,13,17,13,12,10,17,16,21,18,12,22,18,21,24,15,30,13,33,23,29,21,14,32,29,22,25,17,24,36,35,31,31,28,33,33,24,27,33,21,34,42,28,27,38,24,24,35,28,27,22,25,28,24,23,26,22,35,20,14,20,19,15,16,16,20,25,26,20,31,17,20,29,24,21,29,23,29,22,21,25,36,30,27,26,29,23,33,27,40,29,32,36,33,26,39,28,39,26,25,29,20,32,30,26,39,20,25,23,21,22,25,18,20,19,19,13,16,16,17,15,18,9,18,17,30,11,13,14,12,22,23,22,14,13,13,7,10,9,11,10,12,9,11,14,13,6,10,9,6,10,10,8,9,6,5,5,6,3,8,1,5,2,6,2,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,
10401,苗栗縣苗栗市,玉清里,938,2754,1378,1376,12,12,10,13,13,14,9,15,9,4,9,20,19,21,17,14,11,13,16,10,15,12,14,17,10,13,17,15,17,16,13,12,14,15,19,17,21,13,18,19,15,12,13,11,19,11,15,16,17,14,12,17,15,16,16,14,14,16,19,11,23,22,30,19,28,23,25,16,13,27,25,22,29,22,26,17,16,26,21,15,19,14,21,15,17,26,15,17,20,20,14,15,22,14,14,11,18,18,18,24,28,12,24,18,20,17,20,19,17,20,20,18,14,18,11,21,23,22,14,20,21,17,23,24,17,20,20,23,17,17,8,27,23,18,15,14,15,15,11,14,11,18,11,13,10,16,12,16,14,12,11,14,8,14,12,6,10,5,9,12,9,3,4,8,3,5,2,6,7,12,5,12,4,3,4,3,4,6,5,2,2,2,0,1,3,1,4,4,0,0,0,0,1,0,0,0,0,2,0,0,0,0,
10401,苗栗縣苗栗市,玉苗里,415,1149,566,583,5,3,4,6,6,5,5,4,1,2,6,6,3,5,0,2,4,3,6,7,6,5,3,6,7,10,5,9,5,7,9,5,5,10,7,6,8,3,12,8,7,6,9,6,9,6,8,5,9,13,7,10,12,9,8,7,5,7,17,9,7,9,8,5,10,7,9,6,6,6,5,6,3,9,11,7,5,10,7,5,5,7,6,9,7,5,8,15,9,7,9,5,10,8,5,12,12,10,12,7,11,9,5,13,8,7,7,8,15,4,7,6,10,7,4,9,6,9,8,9,5,9,11,7,8,8,8,11,6,10,6,6,8,3,6,7,3,4,3,7,3,4,5,7,5,9,6,8,10,4,4,8,6,3,3,3,4,9,3,4,2,3,3,3,2,5,2,1,2,3,1,3,2,1,2,0,1,2,0,2,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,
10401,苗栗縣苗栗市,玉華里,1428,4533,2284,2249,13,18,20,23,24,14,20,19,18,20,35,28,39,29,23,32,21,25,27,20,24,25,21,15,21,17,26,16,29,28,28,28,34,18,29,24,29,39,34,27,30,36,37,31,30,24,37,27,35,25,26,30,27,32,32,27,28,23,31,26,37,33,32,31,38,33,42,33,34,44,43,36,34,33,32,31,33,23,28,28,36,28,27,30,38,35,27,33,29,33,35,42,38,23,37,23,36,36,30,30,36,28,29,35,37,36,33,29,31,39,27,32,28,30,32,33,34,27,36,26,33,31,24,30,27,28,22,28,26,30,20,25,20,28,23,28,17,15,17,21,8,24,18,17,18,23,14,30,17,22,16,23,14,14,12,17,15,14,11,17,11,13,10,12,5,4,6,16,10,6,6,8,3,3,8,2,5,5,6,6,0,4,1,0,2,2,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,
10401,苗栗縣苗栗市,福安里,1375,4186,2087,2099,27,16,21,17,27,29,25,15,12,15,18,18,18,10,22,21,28,13,25,21,24,26,18,19,35,31,25,19,28,28,25,36,22,30,29,34,38,30,19,25,28,29,34,28,35,26,34,26,34,31,45,35,31,32,26,29,38,29,41,31,30,26,41,43,47,40,34,34,38,42,39,36,39,37,30,35,36,33,33,33,38,22,41,23,27,47,42,37,36,23,28,36,35,43,25,25,39,29,32,37,26,35,23,24,20,34,35,46,26,29,30,32,22,30,26,30,26,43,22,23,31,31,14,25,22,18,18,34,10,16,16,21,16,18,20,12,14,9,6,15,11,8,8,13,6,10,13,6,9,7,9,9,6,9,6,9,3,7,2,8,8,14,5,11,3,4,9,4,6,6,6,4,3,1,3,4,3,6,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
10401,苗栗縣苗栗市,福星里,1650,4968,2451,2517,25,26,16,27,30,36,19,25,17,24,17,22,25,20,25,22,30,29,23,19,21,20,23,28,23,34,34,26,32,29,35,36,28,21,29,25,34,33,38,36,35,44,33,27,28,26,34,16,33,40,40,35,39,43,31,35,34,30,47,37,35,49,47,51,45,43,52,36,45,44,46,41,40,54,44,30,39,36,33,37,35,34,30,28,35,40,38,42,34,38,42,34,39,35,43,32,36,34,40,35,29,42,35,40,30,36,27,37,33,36,41,39,35,44,27,45,34,32,35,32,40,40,31,27,26,42,35,36,26,24,21,25,20,21,22,20,15,10,12,12,22,20,20,19,14,14,10,21,17,15,17,11,5,13,12,14,8,8,8,6,13,18,6,13,7,9,6,10,5,8,9,6,3,7,4,0,4,1,4,7,1,6,1,2,1,1,2,1,0,2,2,1,0,0,0,0,0,0,0,0,0,0,
10401,苗栗縣苗栗市,福麗里,2206,6323,3167,3156,33,27,26,29,30,34,24,34,21,13,25,20,26,22,18,21,33,23,38,20,40,29,28,52,60,33,39,39,44,49,54,35,42,31,52,50,44,53,45,49,56,41,38,42,48,41,35,48,41,44,40,34,46,49,43,44,33,42,48,40,54,65,66,53,56,54,52,49,40,54,51,51,45,53,42,51,38,44,46,28,57,38,32,35,47,46,51,41,44,57,55,58,50,44,57,50,35,40,53,35,46,47,42,54,53,49,44,39,37,51,45,52,48,48,51,48,44,47,49,50,39,49,42,21,49,53,36,46,29,36,37,31,29,33,22,39,25,23,18,21,17,22,22,18,14,18,18,15,21,23,14,20,17,25,13,22,17,14,13,19,13,11,7,10,11,11,16,10,12,10,12,5,3,8,9,2,3,4,4,8,0,2,0,0,2,4,2,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,
10401,苗栗縣苗栗市,綠苗里,412,1081,562,519,2,3,4,4,3,2,2,3,2,3,5,2,6,3,2,1,7,4,5,7,11,3,2,3,5,2,7,7,4,3,8,5,10,5,6,6,6,9,8,8,9,6,8,8,10,2,8,10,9,4,6,6,6,3,2,3,4,7,4,6,5,9,10,4,10,5,6,7,4,8,8,8,11,5,5,6,7,10,7,3,5,9,5,5,5,7,10,10,8,8,12,10,8,11,5,7,8,7,12,4,9,6,7,9,7,11,10,13,15,6,12,7,15,10,5,8,12,11,9,7,7,5,11,4,6,6,9,8,3,6,7,7,6,6,1,8,9,9,6,4,6,5,4,7,8,2,4,8,7,2,4,8,5,5,5,8,3,2,2,0,1,1,2,5,1,4,2,4,4,4,3,3,3,4,1,4,5,2,2,0,0,4,0,3,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,
10401,苗栗縣苗栗市,維新里,1425,4630,2355,2275,27,20,17,16,24,20,15,16,17,14,11,15,10,8,18,26,20,27,20,8,19,22,23,21,32,18,28,21,22,27,30,23,18,28,28,32,40,29,20,27,23,27,39,30,33,29,36,19,34,27,38,33,40,27,45,28,29,31,44,27,38,43,44,46,42,33,46,43,47,25,32,32,31,39,28,28,41,32,32,20,24,30,34,26,39,32,30,26,43,22,32,27,36,31,38,21,31,35,33,33,29,24,29,33,40,47,35,38,38,47,29,29,31,33,37,31,39,34,27,27,26,52,27,34,25,29,31,42,28,36,26,36,25,28,21,23,15,17,21,13,17,17,18,15,25,16,17,28,18,16,14,26,20,20,16,15,9,14,10,16,7,26,13,14,5,6,13,18,10,12,7,15,11,6,2,3,6,6,3,3,3,3,3,1,1,0,4,0,0,2,1,0,0,1,2,2,0,1,0,0,0,0,
10401,苗栗縣苗栗市,維祥里,1352,4160,2054,2106,23,19,22,14,16,23,13,16,8,9,7,13,5,9,14,6,12,12,14,14,16,20,22,19,44,23,28,30,27,26,22,24,20,19,35,30,33,22,40,21,33,25,40,30,26,23,32,27,30,36,29,36,29,38,32,27,32,26,40,39,37,33,31,31,38,33,30,26,30,30,33,23,29,29,30,29,26,32,26,27,22,33,28,27,29,30,33,28,32,33,34,42,32,26,29,29,36,39,32,31,24,35,30,31,28,33,26,39,35,27,35,34,26,41,29,36,28,29,33,23,36,25,25,21,25,33,20,28,26,23,12,16,17,20,10,29,11,20,10,18,12,28,11,23,11,19,16,15,13,16,14,13,19,18,9,12,9,8,8,9,10,16,11,12,2,13,14,10,10,6,5,9,7,10,9,8,7,4,3,3,1,1,3,1,1,0,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,
