統計年月,區域別,村里,戶數,人口數,人口數-男,人口數-女,0歲-男,0歲-女,1歲-男,1歲-女,2歲-男,2歲-女,3歲-男,3歲-女,4歲-男,4歲-女,5歲-男,5歲-女,6歲-男,6歲-女,7歲-男,7歲-女,8歲-男,8歲-女,9歲-男,9歲-女,10歲-男,10歲-女,11歲-男,11歲-女,12歲-男,12歲-女,13歲-男,13歲-女,14歲-男,14歲-女,15歲-男,15歲-女,16歲-男,16歲-女,17歲-男,17歲-女,18歲-男,18歲-女,19歲-男,19歲-女,20歲-男,20歲-女,21歲-男,21歲-女,22歲-男,22歲-女,23歲-男,23歲-女,24歲-男,24歲-女,25歲-男,25歲-女,26歲-男,26歲-女,27歲-男,27歲-女,28歲-男,28歲-女,29歲-男,29歲-女,30歲-男,30歲-女,31歲-男,31歲-女,32歲-男,32歲-女,33歲-男,33歲-女,34歲-男,34歲-女,35歲-男,35歲-女,36歲-男,36歲-女,37歲-男,37歲-女,38歲-男,38歲-女,39歲-男,39歲-女,40歲-男,40歲-女,41歲-男,41歲-女,42歲-男,42歲-女,43歲-男,43歲-女,44歲-男,44歲-女,45歲-男,45歲-女,46歲-男,46歲-女,47歲-男,47歲-女,48歲-男,48歲-女,49歲-男,49歲-女,50歲-男,50歲-女,51歲-男,51歲-女,52歲-男,52歲-女,53歲-男,53歲-女,54歲-男,54歲-女,55歲-男,55歲-女,56歲-男,56歲-女,57歲-男,57歲-女,58歲-男,58歲-女,59歲-男,59歲-女,60歲-男,60歲-女,61歲-男,61歲-女,62歲-男,62歲-女,63歲-男,63歲-女,64歲-男,64歲-女,65歲-男,65歲-女,66歲-男,66歲-女,67歲-男,67歲-女,68歲-男,68歲-女,69歲-男,69歲-女,70歲-男,70歲-女,71歲-男,71歲-女,72歲-男,72歲-女,73歲-男,73歲-女,74歲-男,74歲-女,75歲-男,75歲-女,76歲-男,76歲-女,77歲-男,77歲-女,78歲-男,78歲-女,79歲-男,79歲-女,80歲-男,80歲-女,81歲-男,81歲-女,82歲-男,82歲-女,83歲-男,83歲-女,84歲-男,84歲-女,85歲-男,85歲-女,86歲-男,86歲-女,87歲-男,87歲-女,88歲-男,88歲-女,89歲-男,89歲-女,90歲-男,90歲-女,91歲-男,91歲-女,92歲-男,92歲-女,93歲-男,93歲-女,94歲-男,94歲-女,95歲-男,95歲-女,96歲-男,96歲-女,97歲-男,97歲-女,98歲-男,98歲-女,99歲-男,99歲-女,100歲以上-男,100歲以上-女,
10401,金門縣金沙鎮,光前里,813,2465,1218,1247,14,11,13,10,7,11,11,6,2,14,7,6,4,9,9,5,9,8,5,2,4,8,7,4,12,9,13,6,18,9,9,15,12,11,20,14,14,17,21,22,18,21,22,25,21,16,27,32,13,14,22,26,23,24,18,21,19,17,19,22,26,19,28,25,19,16,18,19,12,18,19,25,18,15,9,24,19,19,29,20,15,15,23,22,18,20,21,29,20,15,21,18,20,28,20,21,23,21,23,22,20,24,25,22,17,34,18,22,19,14,20,17,11,25,30,24,20,16,22,12,24,20,13,12,21,16,9,11,9,16,9,14,9,10,7,4,7,7,5,8,8,7,9,8,8,9,9,3,7,7,7,4,7,3,4,7,5,2,3,1,7,6,2,4,1,5,1,2,2,3,3,3,1,3,0,2,1,4,0,3,1,2,0,1,0,1,1,2,0,0,0,0,1,1,0,0,1,0,0,0,0,0,
10401,金門縣金沙鎮,大洋里,398,1239,624,615,7,4,9,4,5,8,5,3,3,5,5,4,2,2,2,3,3,9,2,1,5,1,3,3,2,2,5,4,7,5,6,3,6,4,9,7,7,9,9,9,14,10,7,7,10,16,4,10,12,12,14,6,9,9,9,6,12,5,7,13,3,7,12,12,4,7,14,11,6,10,9,11,6,8,9,4,12,7,14,16,7,9,8,9,10,12,10,14,8,8,11,19,12,15,18,13,16,12,12,8,9,12,16,12,10,7,6,11,12,6,12,10,12,11,12,8,13,8,6,3,7,8,9,9,7,7,8,6,8,4,2,6,6,6,7,8,2,8,3,3,2,2,3,5,5,4,9,9,4,5,5,3,4,3,2,4,4,4,2,4,2,0,2,2,4,1,2,2,1,4,2,2,0,2,1,1,0,2,0,1,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
10401,金門縣金沙鎮,官嶼里,660,2203,1084,1119,10,7,8,8,13,15,9,5,8,9,6,5,3,3,7,1,4,7,6,3,4,5,5,4,4,1,2,3,6,11,8,5,6,7,14,15,12,14,17,16,20,24,18,14,15,14,17,14,20,16,8,16,9,8,11,14,12,12,14,16,17,21,13,21,18,26,16,14,11,17,21,19,11,22,17,29,18,13,17,15,17,17,20,14,16,24,12,8,24,17,16,21,11,14,20,14,21,23,25,12,18,17,21,21,23,18,15,23,23,22,14,18,27,22,19,30,16,22,24,24,25,13,16,24,13,14,15,9,12,12,26,7,6,9,8,10,9,8,5,9,7,7,6,10,7,6,7,8,12,7,8,8,8,9,11,9,8,2,6,5,4,5,6,8,3,7,2,3,6,5,3,5,1,7,2,5,1,2,1,3,0,4,1,2,0,0,0,0,1,2,0,2,0,2,0,0,0,1,0,0,1,0,
10401,金門縣金沙鎮,汶沙里,1723,5502,2721,2781,32,38,29,28,31,22,24,28,25,17,26,22,22,20,15,17,24,13,15,20,21,17,18,18,14,15,23,20,19,21,21,17,9,18,25,31,35,27,39,27,34,43,55,30,31,50,35,47,49,61,54,43,52,54,56,35,37,51,44,49,51,50,48,55,44,52,41,59,45,51,39,42,28,45,40,46,36,36,39,43,31,40,32,36,41,27,35,43,46,32,43,34,43,52,41,35,61,60,38,41,69,41,56,56,45,45,35,50,57,59,31,42,51,42,58,62,49,62,43,37,43,49,34,25,43,28,35,33,24,24,29,26,25,23,17,11,14,14,20,17,27,22,15,14,9,10,14,15,16,26,7,9,16,9,24,14,13,9,10,15,9,14,9,10,5,12,7,10,7,7,6,12,1,10,2,5,1,4,2,5,2,8,1,3,1,2,0,4,2,2,0,0,0,1,1,1,0,1,0,0,0,3,
10401,金門縣金沙鎮,浦山里,741,2492,1198,1294,12,13,9,12,17,17,11,10,12,9,9,7,4,9,11,5,8,9,9,9,13,10,9,8,6,12,6,12,7,11,11,9,9,14,20,12,23,22,17,15,18,20,15,26,25,24,19,18,11,31,18,23,14,29,19,17,12,15,21,26,16,19,12,18,18,17,20,16,21,13,18,19,11,21,10,13,19,16,12,19,17,15,10,22,20,16,19,28,20,23,20,17,22,23,21,22,37,31,24,21,28,29,25,23,27,19,17,15,17,20,21,23,17,32,23,21,20,24,20,17,23,16,16,4,10,9,18,17,14,8,6,14,15,12,9,4,5,7,10,10,9,9,8,4,8,8,6,3,5,4,7,6,3,3,8,3,4,11,5,3,2,7,1,12,4,5,4,5,2,6,5,4,3,9,1,2,4,2,2,4,1,6,1,5,0,3,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,
10401,金門縣金沙鎮,西園里,458,1562,813,749,8,8,4,4,11,4,7,6,3,4,1,5,0,4,5,2,3,2,4,4,2,4,1,2,1,1,2,8,6,2,6,4,2,7,10,5,5,8,9,26,18,18,9,6,12,10,11,8,13,7,6,4,12,16,16,11,10,7,13,10,10,15,19,6,10,11,16,11,11,10,17,12,10,13,14,12,13,9,6,9,12,14,12,13,20,5,14,9,14,15,13,10,19,9,13,10,18,12,13,17,11,13,11,22,14,14,14,14,22,14,17,10,24,19,13,11,10,18,12,13,16,15,12,6,15,16,17,16,4,9,6,8,7,2,5,4,9,5,6,4,12,5,7,4,7,1,2,5,4,8,5,2,9,5,7,6,1,0,7,4,5,4,3,4,3,5,3,3,0,3,1,2,0,6,2,3,1,4,1,2,0,2,1,2,1,1,0,1,1,3,0,0,1,0,0,0,0,1,0,1,0,0,
10401,金門縣金湖鎮,山外里,1073,3748,1838,1910,21,30,26,28,22,29,27,20,23,16,9,29,12,8,15,12,12,12,16,14,7,10,11,7,13,7,13,14,14,17,12,12,15,12,9,23,15,30,27,24,24,32,28,29,32,22,30,26,35,30,33,31,39,33,22,37,26,30,24,49,40,40,40,49,37,39,31,50,37,38,35,44,36,37,25,29,41,29,30,25,27,29,22,14,22,21,23,26,31,26,33,24,30,20,14,28,31,35,37,29,27,29,27,33,25,32,26,25,29,24,30,27,34,30,28,32,37,34,39,25,18,34,24,26,17,39,24,26,21,23,24,11,22,14,10,10,12,12,8,7,15,12,12,10,10,5,11,17,5,9,5,6,11,6,9,5,5,2,1,3,7,6,4,3,3,4,3,4,5,6,3,1,3,1,3,3,1,2,1,2,2,0,1,0,0,1,2,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,
10401,金門縣金湖鎮,料羅里,504,1909,1027,882,8,8,5,10,9,5,10,6,3,4,4,3,2,3,4,2,3,2,3,4,3,4,10,4,11,2,7,7,4,16,9,4,5,5,8,11,9,12,15,17,11,12,12,11,13,14,14,5,26,12,15,22,27,19,20,23,25,15,24,9,18,11,29,12,20,16,17,15,14,16,18,17,11,12,19,10,11,13,15,13,19,11,18,12,19,13,17,13,20,16,23,20,18,10,25,12,18,24,18,16,15,27,29,11,20,17,17,15,24,24,9,12,18,20,19,14,22,11,11,11,9,18,8,9,12,6,10,8,11,12,7,6,6,6,10,7,6,5,2,4,4,10,5,3,9,5,4,5,7,3,2,6,8,4,4,6,4,2,2,8,6,3,4,3,2,4,4,4,1,2,2,6,1,2,2,1,2,1,1,0,1,2,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,
10401,金門縣金湖鎮,新市里,1573,4863,2473,2390,31,29,30,22,34,37,26,19,24,16,19,20,19,16,16,16,13,19,18,13,16,24,16,16,21,15,19,15,22,17,15,15,15,12,20,27,28,26,36,28,40,35,34,42,34,35,43,31,34,50,47,32,50,36,37,41,33,32,38,42,48,50,35,33,55,56,49,58,46,37,46,47,38,46,45,38,53,42,50,39,35,33,32,32,34,36,43,45,44,31,42,37,31,42,41,40,30,40,46,39,38,36,35,41,48,38,50,42,32,21,46,37,41,39,37,39,26,30,34,27,37,24,27,31,22,27,27,31,22,21,16,29,21,30,17,20,15,19,13,12,19,22,16,18,16,16,20,15,12,11,17,16,15,9,9,9,10,14,11,14,11,2,8,9,8,6,6,5,4,5,3,4,4,4,2,1,2,1,0,2,0,2,3,2,0,2,0,0,0,1,2,0,0,0,0,1,0,3,0,1,0,2,
10401,金門縣金湖鎮,新湖里,2397,7808,3943,3865,60,42,39,52,52,59,44,34,37,34,28,37,26,27,37,26,31,24,17,27,22,32,29,32,29,23,34,16,29,29,37,30,28,28,46,35,53,37,58,66,63,52,49,46,51,61,53,56,81,69,71,60,70,64,70,70,77,53,83,84,87,81,81,72,87,82,78,77,83,57,77,64,58,58,58,74,68,72,51,60,62,72,73,64,54,64,51,73,77,65,63,63,71,60,69,51,57,69,66,66,57,71,82,80,65,60,52,61,71,79,67,66,81,65,68,72,63,74,64,54,45,63,51,37,58,45,43,46,41,32,23,29,34,25,21,18,14,20,15,19,17,15,18,12,15,10,9,12,7,18,7,11,11,13,8,12,12,6,5,10,4,8,7,11,6,11,7,9,2,3,3,8,3,1,2,3,2,5,2,3,2,5,2,5,1,3,0,2,0,1,1,2,0,1,0,0,0,0,0,0,0,0,
10401,金門縣金湖鎮,正義里,795,2596,1319,1277,12,8,8,12,6,9,16,5,6,4,14,5,6,5,8,5,3,6,6,5,8,8,6,11,7,6,5,3,6,7,12,12,9,11,26,17,22,16,28,19,28,21,21,19,20,28,17,26,23,20,29,21,25,20,15,26,21,17,27,28,25,22,20,25,26,27,24,17,11,15,16,13,16,17,15,17,19,28,17,14,15,22,20,21,14,17,19,12,20,16,16,20,27,22,21,17,26,29,36,29,21,24,38,25,17,32,21,20,39,17,13,23,22,23,28,23,26,24,20,21,23,18,22,19,16,14,12,13,20,11,11,12,9,6,3,4,11,7,5,4,8,4,10,5,5,8,6,8,6,10,6,10,3,5,8,14,3,12,7,5,6,6,4,7,10,7,4,4,1,4,2,5,2,9,2,2,1,2,2,4,0,1,0,0,1,1,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,
10401,金門縣金湖鎮,溪湖里,475,1547,784,763,4,9,9,5,8,12,10,2,5,1,4,4,7,0,8,3,5,2,5,4,6,3,3,7,7,4,10,4,3,3,4,9,1,6,8,12,9,10,13,11,6,8,12,11,8,14,9,10,10,9,7,13,5,15,14,14,6,7,15,14,19,8,16,13,9,14,12,11,10,13,17,16,14,17,12,12,14,15,9,12,15,11,8,14,5,12,16,15,9,8,15,8,18,15,13,9,15,20,11,11,17,13,18,10,9,14,18,19,15,18,14,15,10,8,22,14,16,16,13,11,9,12,10,8,17,11,13,7,4,5,10,9,5,4,11,6,7,3,5,1,8,2,4,2,1,4,6,5,2,2,5,6,7,6,1,3,4,5,6,5,4,7,5,5,1,4,3,2,1,1,1,2,2,1,0,3,0,3,0,2,1,1,1,1,0,2,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,
10401,金門縣金湖鎮,瓊林里,991,3293,1626,1667,16,11,21,19,18,18,14,21,16,12,8,18,15,14,10,8,19,9,11,6,2,6,10,6,8,8,9,8,12,9,13,11,7,18,12,20,18,9,31,24,22,19,25,22,22,22,18,24,21,30,20,24,22,29,32,32,25,27,20,30,23,29,19,40,39,26,23,30,27,16,29,25,32,28,15,42,25,21,29,14,33,27,21,22,27,31,32,29,26,25,25,17,29,26,16,23,34,26,31,25,22,29,29,35,21,35,30,24,32,26,25,28,23,26,33,27,30,18,32,36,17,31,22,16,31,22,16,26,17,19,17,19,11,9,21,17,9,12,14,8,13,18,8,9,17,9,7,9,4,7,11,5,13,6,7,9,6,10,7,11,7,9,7,8,5,8,8,4,6,6,3,5,3,6,6,9,0,1,3,6,0,2,0,3,0,1,0,2,0,3,1,0,0,0,0,1,0,1,0,0,0,0,
10401,金門縣金湖鎮,蓮庵里,519,1712,847,865,15,8,10,10,8,14,9,6,6,4,3,8,5,7,2,2,6,4,8,3,3,2,5,5,1,1,5,3,5,9,6,7,5,8,12,5,7,12,12,14,11,16,8,7,20,10,16,18,15,19,14,7,14,18,18,18,16,15,9,13,14,16,24,14,7,18,8,13,18,7,13,20,8,14,11,16,10,17,12,8,9,11,8,11,10,10,14,14,17,14,17,14,17,18,16,9,23,17,19,14,18,27,14,18,17,12,13,14,20,14,11,19,19,13,15,13,13,16,10,11,13,13,6,7,7,9,9,8,9,6,2,8,7,5,8,10,4,2,8,4,9,4,7,4,8,6,2,7,2,7,7,10,6,6,4,6,4,3,2,4,3,6,4,1,1,4,5,3,2,2,1,0,2,2,1,1,0,4,1,1,2,0,1,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,
10401,金門縣金寧鄉,古寧村,1027,3347,1661,1686,7,13,17,10,18,20,13,12,5,17,8,12,6,4,12,5,3,5,7,10,7,9,9,7,10,11,9,11,8,7,9,9,10,15,11,20,16,18,34,19,17,22,28,14,30,24,24,35,15,30,28,18,24,32,29,17,16,19,23,21,17,26,22,28,33,19,28,26,17,25,24,27,17,27,23,26,29,25,24,20,18,32,31,35,32,28,40,30,26,34,35,35,29,30,24,24,36,27,31,45,34,24,28,41,31,34,18,26,33,25,35,26,22,22,36,36,35,18,22,24,25,29,19,16,15,23,22,20,15,15,17,18,16,16,18,17,13,9,6,10,16,10,9,15,14,9,8,9,20,8,11,4,16,15,15,11,14,12,11,7,10,10,15,13,14,9,8,6,9,8,7,9,2,12,2,5,1,7,0,6,2,5,1,1,0,3,3,2,1,1,1,0,1,0,0,1,0,1,0,0,1,3,
10401,金門縣金寧鄉,后盤村,494,1524,757,767,8,6,6,8,5,7,7,4,4,7,4,1,2,9,7,6,3,2,5,3,3,3,5,1,3,6,4,9,3,2,5,5,7,8,11,8,6,6,7,8,8,11,10,18,11,10,10,20,13,12,13,12,16,13,13,11,8,8,11,8,14,15,11,13,9,13,9,19,5,10,11,13,8,14,12,6,12,12,12,15,15,7,6,9,13,12,17,13,11,16,17,13,7,17,13,9,14,17,19,12,17,10,13,18,13,14,21,9,16,15,17,8,19,10,11,14,14,8,8,10,11,21,8,12,9,5,6,10,6,7,9,4,10,8,8,6,6,5,6,6,8,4,2,5,1,7,6,6,4,6,5,6,5,1,8,5,5,1,4,4,5,4,8,1,3,7,1,1,1,3,1,2,4,3,1,2,0,3,1,1,0,1,1,1,0,2,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,1,
